GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G65750,0.000250980430584364,AT1G65750,1,1,transposable_element_gene,na
AT2G03960,0.000250980430584364,AT2G03960,2,-1,pseudogene,na
AT2G05985,0.000250980430584364,AT2G05985,2,1,transposable_element_gene,na
AT2G10610,0.000250980430584364,AT2G10610,2,1,transposable_element_gene,na
AT2G12385,0.000250980430584364,AT2G12385,2,-1,transposable_element_gene,na
AT3G09600,0.000250980430584364,AT3G09600,3,1,transcription_factor,MYB-related
AT3G14180,0.000250980430584364,AT3G14180,3,-1,transcription_factor,Trihelix
AT3G17290,0.000250980430584364,AT3G17290,3,-1,transposable_element_gene,na
AT3G22121,0.000250980430584364,AT3G22121,3,1,ncRNA,na
AT3G29774,0.000250980430584364,AT3G29774,3,1,transposable_element_gene,na
AT3G43175,0.000250980430584364,AT3G43175,3,-1,transposable_element_gene,na
AT3G43546,0.000250980430584364,AT3G43546,3,-1,transposable_element_gene,na
AT3G44005,0.000250980430584364,AT3G44005,3,-1,pseudogene,na
AT4G09644,0.000250980430584364,AT4G09644,4,-1,pseudogene,na
AT4G23120,0.000250980430584364,AT4G23120,4,1,protein_coding,na
AT4G31800,0.000250980430584364,WRKY18,4,1,transcription_factor,WRKY
AT5G17300,0.000250980430584364,RVE1,5,-1,protein_coding,na
AT5G26582,0.000250980430584364,AT5G26582,5,-1,transposable_element_gene,na
AT5G28776,0.000250980430584364,AT5G28776,5,1,transposable_element_gene,na
AT5G28930,0.000250980430584364,AT5G28930,5,1,transposable_element_gene,na
AT2G18328,0.000250743445643419,ATRL4,2,1,protein_coding,na
AT4G03415,0.000250598686898557,AT4G03415,4,-1,protein_coding,na
AT5G01930,0.000250570966970433,MAN6,5,-1,protein_coding,na
AT5G09430,0.000250520972042717,AT5G09430,5,1,protein_coding,na
AT3G52760,0.000250448600313617,AT3G52760,3,-1,protein_coding,na
AT5G24630,0.000250350303821248,BIN4,5,-1,protein_coding,na
AT1G14520,0.000250285903524198,MIOX1,1,-1,protein_coding,na
AT2G14820,0.000250208992381602,NPY2,2,1,protein_coding,na
AT4G28020,0.000250196089270072,AT4G28020,4,-1,protein_coding,na
AT4G35905,0.0002501592752089,AT4G35905,4,-1,protein_coding,na
AT3G05070,0.000250130447873461,AT3G05070,3,1,protein_coding,na
AT1G57700,0.00025010142134272,AT1G57700,1,1,protein_coding,na
AT3G50940,0.00024998046786552,AT3G50940,3,1,protein_coding,na
AT1G70150,0.000249952041383702,AT1G70150,1,1,protein_coding,na
AT1G26800,0.000249845706466715,AT1G26800,1,-1,transcription_factor,C3H
AT3G23805,0.000249800075552434,RALFL24,3,1,protein_coding,na
AT5G41590,0.000249784084665652,AT5G41590,5,-1,protein_coding,na
AT4G14110,0.000249758075915683,COP9,4,-1,protein_coding,na
AT5G37475,0.000249634152554324,AT5G37475,5,-1,protein_coding,na
AT2G41720,0.000249586879847794,EMB2654,2,-1,protein_coding,na
AT1G68795,0.000249529243514164,CLE12,1,-1,protein_coding,na
AT3G54840,0.000249346544216081,ARA6,3,1,protein_coding,na
AT1G13810,0.000249277955983241,AT1G13810,1,1,protein_coding,na
AT1G67990,0.000249241974373577,ATTSM1,1,1,protein_coding,na
AT5G17420,0.000249227388932048,IRX3,5,-1,protein_coding,na
AT5G42680,0.000249181619508053,AT5G42680,5,1,protein_coding,na
AT1G20580,0.000249148007128371,AT1G20580,1,1,protein_coding,na
AT1G04350,0.000249134224833068,AT1G04350,1,1,protein_coding,na
AT3G07940,0.000249092635184268,AT3G07940,3,1,transcription_factor,C2H2
AT2G20740,0.00024885024999217,AT2G20740,2,1,protein_coding,na
AT2G04480,0.00024880057722835,AT2G04480,2,-1,protein_coding,na
AT2G21120,0.000248743000802733,AT2G21120,2,-1,protein_coding,na
AT1G23260,0.000248741316293965,MMZ1,1,-1,protein_coding,na
AT1G62350,0.000248677262306737,AT1G62350,1,1,protein_coding,na
AT2G41835,0.000248541019160665,AT2G41835,2,-1,transcription_factor,C2H2
AT3G29635,0.000248535171367617,AT3G29635,3,-1,protein_coding,na
AT2G25520,0.000248501202221923,AT2G25520,2,1,protein_coding,na
AT1G67840,0.000248429091394383,CSK,1,1,protein_coding,na
AT1G26840,0.000248428171049988,ORC6,1,1,protein_coding,na
AT2G23560,0.000248409415847187,ATMES7,2,-1,protein_coding,na
AT1G51040,0.00024840829372891,AT1G51040,1,1,protein_coding,na
AT1G69526,0.000248397278937803,AT1G69526,1,1,protein_coding,na
AT5G10220,0.000248388187391228,ANN6,5,-1,protein_coding,na
AT3G53030,0.000248375236543545,SRPK4,3,1,protein_coding,na
AT1G30540,0.000248369545307322,AT1G30540,1,-1,protein_coding,na
AT3G55820,0.000248342095056917,AT3G55820,3,1,protein_coding,na
AT3G03330,0.000248249952170038,AT3G03330,3,-1,protein_coding,na
AT5G41390,0.000248200487283697,AT5G41390,5,1,protein_coding,na
AT3G62390,0.000248131241836837,TBL6,3,-1,protein_coding,na
AT1G80650,0.00024800339368361,RTL1,1,1,protein_coding,na
AT1G55500,0.000247961461852421,ECT4,1,1,protein_coding,na
AT1G23520,0.000247937747023106,AT1G23520,1,-1,protein_coding,na
AT4G05040,0.00024790368347411,AT4G05040,4,1,protein_coding,na
AT3G53810,0.0002478137102086,AT3G53810,3,-1,protein_coding,na
AT2G36660,0.000247788547292468,PAB7,2,-1,protein_coding,na
AT1G47210,0.000247756743808315,CYCA3;2,1,1,protein_coding,na
AT4G15780,0.000247699720847149,ATVAMP724,4,-1,protein_coding,na
AT1G80210,0.000247602094194542,BRCC36A,1,-1,protein_coding,na
AT2G33590,0.00024753642818372,AT2G33590,2,1,protein_coding,na
AT4G04020,0.000247497860472442,FIB,4,1,protein_coding,na
AT2G04080,0.000247478271112186,AT2G04080,2,-1,protein_coding,na
AT4G22310,0.000247427787129662,AT4G22310,4,1,protein_coding,na
AT1G28340,0.000247359792209177,AtRLP4,1,1,protein_coding,na
AT3G21870,0.00024734522751981,CYCP2;1,3,-1,protein_coding,na
AT3G50510,0.000247238328496503,LBD28,3,-1,protein_coding,na
AT1G11280,0.000247133124033582,AT1G11280,1,-1,protein_coding,na
AT1G17830,0.00024709673183546,AT1G17830,1,-1,protein_coding,na
AT1G32270,0.000247087523339177,ATSYP24,1,1,protein_coding,na
AT5G05330,0.00024707343663682,AT5G05330,5,-1,protein_coding,na
AT1G75920,0.000247062197239628,AT1G75920,1,1,protein_coding,na
AT5G33280,0.000246986337618786,AT5G33280,5,1,protein_coding,na
AT1G21695,0.00024697039769751,AT1G21695,1,1,protein_coding,na
AT4G15710,0.00024693679574156,AT4G15710,4,1,protein_coding,na
AT4G17090,0.000246918104882435,CT-BMY,4,-1,protein_coding,na
AT4G16162,0.000246668648584705,AT4G16162,4,-1,protein_coding,na
AT1G15600,0.000246581409475219,AT1G15600,1,1,protein_coding,na
AT2G05590,0.000246484043361516,AT2G05590,2,1,protein_coding,na
AT2G30830,0.000246290219646134,AT2G30830,2,-1,protein_coding,na
AT3G23810,0.000246270510138574,SAHH2,3,-1,protein_coding,na
AT4G37280,0.000246257998547344,AT4G37280,4,-1,protein_coding,na
AT3G06080,0.000246227542770482,TBL10,3,-1,protein_coding,na
AT4G22090,0.000246173229735109,AT4G22090,4,-1,protein_coding,na
AT2G26420,0.000246159879558448,PIP5K3,2,-1,protein_coding,na
AT1G12290,0.000246148691881745,AT1G12290,1,-1,protein_coding,na
AT3G03910,0.000246128863239496,GDH3,3,1,protein_coding,na
AT4G39360,0.00024612168682809,AT4G39360,4,1,protein_coding,na
AT4G28350,0.000246065942752387,AT4G28350,4,1,protein_coding,na
AT2G11910,0.000246041200651864,AT2G11910,2,-1,protein_coding,na
AT1G52760,0.000245976268351224,LysoPL2,1,1,protein_coding,na
AT3G55350,0.000245904363443905,AT3G55350,3,1,protein_coding,na
AT2G10440,0.000245863805808495,AT2G10440,2,-1,protein_coding,na
AT4G19191,0.000245858573691279,AT4G19191,4,1,protein_coding,na
AT3G61550,0.000245762901093046,AT3G61550,3,1,protein_coding,na
AT3G43810,0.000245761216770094,CAM7,3,-1,protein_coding,na
AT2G17033,0.000245724965480679,AT2G17033,2,1,protein_coding,na
AT3G57930,0.000245695089041945,AT3G57930,3,-1,protein_coding,na
AT1G26230,0.000245659898340919,AT1G26230,1,-1,protein_coding,na
AT5G17380,0.000245499415699543,AT5G17380,5,-1,protein_coding,na
AT1G04650,0.000245438095548144,AT1G04650,1,-1,protein_coding,na
AT5G38110,0.000245409526621928,SGA1,5,1,protein_coding,na
AT5G38895,0.000245391440136371,AT5G38895,5,1,transcription_factor,C3H
AT4G01100,0.000245383454958581,ADNT1,4,1,protein_coding,na
AT1G03900,0.000245375871440468,ATNAP4,1,1,protein_coding,na
AT3G10845,0.00024536474497394,AT3G10845,3,1,protein_coding,na
AT5G01350,0.000245308210042696,AT5G01350,5,-1,protein_coding,na
AT1G10210,0.000245289823595899,ATMPK1,1,1,protein_coding,na
AT4G17550,0.000245285761678641,AT4G17550,4,-1,protein_coding,na
AT4G29120,0.000245265769628523,AT4G29120,4,1,protein_coding,na
AT3G28460,0.000245236856904955,AT3G28460,3,-1,protein_coding,na
AT2G25110,0.000245181102835244,SDF2,2,1,protein_coding,na
AT3G02320,0.0002451735171376,AT3G02320,3,1,protein_coding,na
AT4G39090,0.000245173287812837,RD19,4,-1,protein_coding,na
AT3G13410,0.000245147687563707,AT3G13410,3,-1,protein_coding,na
AT4G24430,0.000245146544439241,AT4G24430,4,1,protein_coding,na
AT3G05180,0.000245135628667583,AT3G05180,3,-1,protein_coding,na
AT1G20190,0.000245099315067594,ATEXPA11,1,-1,protein_coding,na
AT4G31770,0.000245080391638454,ATDBR1,4,-1,protein_coding,na
AT4G27435,0.000245078820441494,AT4G27435,4,1,protein_coding,na
AT2G22790,0.000245001351870015,AT2G22790,2,1,protein_coding,na
AT1G27310,0.000244996934409002,NTF2A,1,-1,protein_coding,na
AT3G28420,0.000244982122848931,AT3G28420,3,-1,protein_coding,na
AT5G03080,0.000244957895099523,AT5G03080,5,1,protein_coding,na
AT3G53235,0.000244954316182646,AT3G53235,3,-1,protein_coding,na
AT5G06380,0.000244951650194668,AT5G06380,5,1,protein_coding,na
AT3G04890,0.000244907744782082,AT3G04890,3,1,protein_coding,na
AT1G02000,0.000244861401131102,GAE2,1,1,protein_coding,na
AT2G29580,0.000244824677171162,AT2G29580,2,1,protein_coding,na
AT2G35075,0.000244822478214467,AT2G35075,2,1,protein_coding,na
AT1G62720,0.000244819486399836,AT1G62720,1,1,protein_coding,na
AT5G40410,0.000244804806027632,AT5G40410,5,1,protein_coding,na
AT2G12170,0.000244749705670203,AT2G12170,2,-1,protein_coding,na
AT1G74190,0.000244739248413278,AtRLP15,1,-1,protein_coding,na
AT3G02840,0.000244736612997011,AT3G02840,3,1,protein_coding,na
AT5G28220,0.000244733411423303,AT5G28220,5,-1,protein_coding,na
AT3G49080,0.000244716585432732,AT3G49080,3,-1,protein_coding,na
AT1G23490,0.000244716436753792,ATARFA1A,1,1,protein_coding,na
AT3G01430,0.000244696529672427,AT3G01430,3,-1,protein_coding,na
AT4G29110,0.000244685559103737,AT4G29110,4,1,protein_coding,na
AT4G23810,0.000244683741992194,WRKY53,4,-1,transcription_factor,WRKY
AT1G05280,0.00024467987919605,AT1G05280,1,-1,protein_coding,na
AT5G24570,0.000244676129567164,AT5G24570,5,-1,protein_coding,na
AT2G32220,0.000244665979962969,AT2G32220,2,1,protein_coding,na
AT5G43250,0.000244651598358202,NF-YC13,5,-1,transcription_factor,CCAAT-HAP5
AT2G39320,0.000244648033173323,AT2G39320,2,-1,protein_coding,na
AT4G15800,0.000244647972039798,RALFL33,4,1,protein_coding,na
AT4G14660,0.00024463984217348,NRPE7,4,-1,protein_coding,na
AT1G19660,0.000244629756215923,AT1G19660,1,-1,protein_coding,na
AT4G38260,0.000244625026459057,AT4G38260,4,-1,protein_coding,na
AT1G10417,0.000244624541412096,AT1G10417,1,-1,protein_coding,na
AT3G13275,0.000244611099166647,AT3G13275,3,-1,protein_coding,na
AT4G08240,0.000244607694880176,AT4G08240,4,1,protein_coding,na
AT5G19500,0.000244602887301955,AT5G19500,5,1,protein_coding,na
AT4G17420,0.000244587904042209,AT4G17420,4,-1,protein_coding,na
AT3G57810,0.000244583418728008,AT3G57810,3,1,protein_coding,na
AT2G15580,0.000244571976938497,AT2G15580,2,1,transcription_factor,C3H
AT1G59700,0.000244567031769085,ATGSTU16,1,1,protein_coding,na
AT4G21740,0.000244564364294384,AT4G21740,4,1,protein_coding,na
AT3G14970,0.000244562508253664,AT3G14970,3,-1,transcription_factor,C3H
AT1G20220,0.000244561187802119,AT1G20220,1,-1,protein_coding,na
AT1G23310,0.000244560308882917,GGT1,1,-1,protein_coding,na
AT2G32390,0.00024455951313972,GLR3.5,2,-1,protein_coding,na
AT1G27290,0.000244556827743081,AT1G27290,1,1,protein_coding,na
AT4G20440,0.000244553235247242,SMB,4,-1,protein_coding,na
AT3G02660,0.000244552424917644,emb2768,3,-1,protein_coding,na
AT5G08370,0.000244552128039632,AtAGAL2,5,-1,protein_coding,na
AT4G34330,0.000244550244010472,AT4G34330,4,1,protein_coding,na
AT3G14390,0.000244549582804386,AT3G14390,3,1,protein_coding,na
AT2G43090,0.000244548759832326,AT2G43090,2,1,protein_coding,na
AT2G44240,0.000244548369900293,AT2G44240,2,1,protein_coding,na
AT2G24560,0.000244548053165685,AT2G24560,2,1,protein_coding,na
AT2G05642,0.000244547997878141,AT2G05642,2,-1,protein_coding,na
AT3G63510,0.000244547606437001,AT3G63510,3,1,protein_coding,na
AT1G02770,0.000244547353196436,AT1G02770,1,-1,protein_coding,na
AT4G34620,0.00024454690195523,SSR16,4,-1,protein_coding,na
AT2G39020,0.000244546712587579,AT2G39020,2,1,protein_coding,na
AT2G37910,0.000244546000667217,AT2G37910,2,1,protein_coding,na
AT1G06990,0.000244545983290469,AT1G06990,1,1,protein_coding,na
AT4G09320,0.000244545874896541,NDPK1,4,1,protein_coding,na
AT1G60230,0.000244545679247157,AT1G60230,1,-1,protein_coding,na
AT3G06050,0.000244545550533331,PRXIIF,3,-1,protein_coding,na
AT1G61795,0.000244545454982283,AT1G61795,1,1,protein_coding,na
AT4G11330,0.000244545211234779,ATMPK5,4,1,protein_coding,na
AT5G19470,0.000244545187940484,NUDT24,5,1,protein_coding,na
AT2G25870,0.000244545133418027,AT2G25870,2,1,protein_coding,na
AT1G26500,0.000244545054879375,AT1G26500,1,1,protein_coding,na
AT1G22680,0.000244545051187559,AT1G22680,1,-1,protein_coding,na
AT4G35320,0.000244545045644216,AT4G35320,4,-1,protein_coding,na
AT5G26730,0.000244545039918134,AT5G26730,5,1,protein_coding,na
AT3G47810,0.000244545039561524,MAG1,3,-1,protein_coding,na
AT1G14810,0.000244545035676107,AT1G14810,1,-1,protein_coding,na
AT2G27520,0.000244545035168966,AT2G27520,2,1,protein_coding,na
AT1G35840,0.000244545034928356,AT1G35840,1,1,transposable_element_gene,na
AT1G36110,0.000244545034928356,AT1G36110,1,-1,transposable_element_gene,na
AT1G36770,0.000244545034928356,AT1G36770,1,1,transposable_element_gene,na
AT1G43160,0.000244545034928356,RAP2.6,1,1,transcription_factor,AP2-EREBP
AT1G51645,0.000244545034928356,AT1G51645,1,1,ncRNA,na
AT1G55035,0.000244545034928356,AT1G55035,1,-1,pseudogene,na
AT1G57840,0.000244545034928356,AT1G57840,1,1,pseudogene,na
AT1G60540,0.000244545034928356,DRP4B,1,-1,pseudogene,na
AT2G11140,0.000244545034928356,AT2G11140,2,-1,transposable_element_gene,na
AT2G36307,0.000244545034928356,ZPR4,2,-1,ncRNA,na
AT2G46680,0.000244545034928356,ATHB-7,2,-1,transcription_factor,Homeobox
AT3G21791,0.000244545034928356,AT3G21791,3,-1,pseudogene,na
AT3G29768,0.000244545034928356,AT3G29768,3,-1,transposable_element_gene,na
AT3G30210,0.000244545034928356,ATMYB121,3,1,transcription_factor,MYB
AT3G30814,0.000244545034928356,AT3G30814,3,1,transposable_element_gene,na
AT3G32387,0.000244545034928356,AT3G32387,3,1,pseudogene,na
AT3G33009,0.000244545034928356,AT3G33009,3,-1,transposable_element_gene,na
AT3G42900,0.000244545034928356,AT3G42900,3,1,transposable_element_gene,na
AT3G43730,0.000244545034928356,AT3G43730,3,1,transposable_element_gene,na
AT3G45460,0.000244545034928356,AT3G45460,3,-1,protein_coding,na
AT3G62420,0.000244545034928356,ATBZIP53,3,-1,transcription_factor,bZIP
AT3G62422,0.000244545034928356,CPuORF3,3,-1,protein_coding,na
AT4G01280,0.000244545034928356,AT4G01280,4,1,transcription_factor,MYB-related
AT4G06569,0.000244545034928356,AT4G06569,4,-1,transposable_element_gene,na
AT4G06594,0.000244545034928356,AT4G06594,4,1,transposable_element_gene,na
AT4G16267,0.000244545034928356,AT4G16267,4,-1,pseudogene,na
AT4G17098,0.000244545034928356,AT4G17098,4,1,ncRNA,na
AT4G26488,0.000244545034928356,AT4G26488,4,-1,ncRNA,na
AT4G34332,0.000244545034928356,AT4G34332,4,-1,ncRNA,na
AT5G03790,0.000244545034928356,ATHB51,5,1,transcription_factor,Homeobox
AT5G15830,0.000244545034928356,AtbZIP3,5,1,transcription_factor,bZIP
AT5G18270,0.000244545034928356,ANAC087,5,-1,transcription_factor,NAC
AT5G43415,0.000244545034928356,AT5G43415,5,1,transposable_element_gene,na
AT1G60640,0.000244542017672463,AT1G60640,1,-1,protein_coding,na
AT4G28540,0.000244524076785324,CKL6,4,1,protein_coding,na
AT5G38480,0.000244425270354231,GRF3,5,1,protein_coding,na
AT1G71060,0.000244389979467954,AT1G71060,1,-1,protein_coding,na
AT1G32070,0.000244332096234383,ATNSI,1,-1,protein_coding,na
AT3G16010,0.000244297120228159,AT3G16010,3,1,protein_coding,na
AT4G25550,0.000244277269299164,AT4G25550,4,1,protein_coding,na
AT4G36470,0.000244253865845933,AT4G36470,4,-1,protein_coding,na
AT2G40720,0.000244209113175108,AT2G40720,2,1,protein_coding,na
AT2G37610,0.000244084105333122,AT2G37610,2,-1,protein_coding,na
AT1G73230,0.000244056208740599,AT1G73230,1,-1,protein_coding,na
AT3G63370,0.000244030544856426,OTP86,3,1,protein_coding,na
AT5G10830,0.000244007547978209,AT5G10830,5,1,protein_coding,na
AT1G74850,0.000243963565455749,PTAC2,1,-1,protein_coding,na
AT3G14330,0.000243811439139131,AT3G14330,3,-1,protein_coding,na
AT4G10100,0.000243762392221621,CNX7,4,1,protein_coding,na
AT3G46600,0.000243751909688902,AT3G46600,3,1,transcription_factor,GRAS
AT3G18630,0.000243643517076748,ATUNG,3,-1,protein_coding,na
AT2G24060,0.000243628755260989,AT2G24060,2,1,protein_coding,na
AT3G21190,0.000243606080860166,AT3G21190,3,-1,protein_coding,na
AT5G02020,0.000243564809108807,SIS,5,-1,protein_coding,na
AT2G17870,0.000243518585389126,ATCSP3,2,-1,protein_coding,na
AT2G28315,0.000243408798357332,AT2G28315,2,1,protein_coding,na
AT1G29395,0.000243391583587098,COR414-TM1,1,-1,protein_coding,na
AT1G08460,0.000243373447371686,HDA08,1,1,protein_coding,na
AT4G23150,0.000243327462484998,CRK7,4,1,protein_coding,na
AT3G51260,0.000242989085971217,PAD1,3,1,protein_coding,na
AT1G53310,0.000242902053845692,ATPPC1,1,-1,protein_coding,na
AT4G08870,0.000242819251370897,AT4G08870,4,-1,protein_coding,na
AT3G49800,0.00024269335280562,AT3G49800,3,-1,protein_coding,na
AT2G30870,0.000242625316956097,ATGSTF10,2,1,protein_coding,na
AT5G24314,0.000242615005471597,PTAC7,5,1,protein_coding,na
AT2G01140,0.000242363451145776,AT2G01140,2,-1,protein_coding,na
AT1G08390,0.000242356102247093,AT1G08390,1,1,protein_coding,na
AT4G32680,0.000242313151043565,AT4G32680,4,-1,protein_coding,na
AT1G56310,0.000242298814328109,AT1G56310,1,1,protein_coding,na
AT5G28840,0.000242293205542495,GME,5,-1,protein_coding,na
AT3G61770,0.000242241075282694,AT3G61770,3,1,protein_coding,na
AT5G42223,0.000242005257158926,AT5G42223,5,-1,protein_coding,na
AT1G51960,0.000241988396276134,IQD27,1,1,protein_coding,na
AT2G41475,0.000241975157287106,AT2G41475,2,-1,protein_coding,na
AT1G68180,0.000241975020595753,AT1G68180,1,1,transcription_factor,C3H
AT5G07840,0.000241920481047127,AT5G07840,5,-1,protein_coding,na
AT1G35190,0.000241870370495616,AT1G35190,1,1,protein_coding,na
AT2G39890,0.000241843218038142,PROT1,2,1,protein_coding,na
AT4G37090,0.000241782289142835,AT4G37090,4,1,protein_coding,na
AT2G10940,0.000241773075109703,AT2G10940,2,-1,protein_coding,na
AT2G41430,0.000241767204728755,ERD15,2,1,protein_coding,na
AT1G74210,0.00024169481468209,AT1G74210,1,1,protein_coding,na
AT1G05340,0.000241658460141288,AT1G05340,1,-1,protein_coding,na
AT2G46260,0.00024147288681391,AT2G46260,2,1,protein_coding,na
AT1G35880,0.000241435881355675,AT1G35880,1,-1,protein_coding,na
AT2G04340,0.000241390325079339,AT2G04340,2,1,protein_coding,na
AT3G58520,0.000241298201001923,AT3G58520,3,-1,protein_coding,na
AT1G56423,0.000241206336024563,AT1G56423,1,1,protein_coding,na
AT1G67940,0.000241138276904368,ATNAP3,1,1,protein_coding,na
AT1G12980,0.000241120383066261,ESR1,1,1,transcription_factor,AP2-EREBP
AT1G69290,0.000241050950181332,AT1G69290,1,-1,protein_coding,na
AT1G72130,0.000241010668039876,AT1G72130,1,1,protein_coding,na
AT1G12450,0.000240919091369465,AT1G12450,1,1,protein_coding,na
AT2G14910,0.000240895473136995,AT2G14910,2,-1,protein_coding,na
AT4G09770,0.000240873121063933,AT4G09770,4,-1,protein_coding,na
AT2G41840,0.000240723359005631,AT2G41840,2,-1,protein_coding,na
AT4G26310,0.000240717485112731,AT4G26310,4,-1,protein_coding,na
AT1G68585,0.000240692714172561,AT1G68585,1,1,protein_coding,na
AT2G03610,0.000240687774238332,AT2G03610,2,1,protein_coding,na
AT4G35590,0.00024063905375267,AT4G35590,4,1,transcription_factor,AtRKD
AT3G44100,0.000240614618966447,AT3G44100,3,-1,protein_coding,na
AT4G20070,0.000240578001827443,ATAAH,4,1,protein_coding,na
AT2G35660,0.000240567236458379,CTF2A,2,1,protein_coding,na
AT2G22360,0.000240532768825844,AT2G22360,2,1,protein_coding,na
AT2G40300,0.000240523783520066,ATFER4,2,-1,protein_coding,na
AT3G53210,0.00024049744322642,AT3G53210,3,1,protein_coding,na
AT5G37440,0.000240476272261184,AT5G37440,5,-1,protein_coding,na
AT3G58840,0.000240440777113566,AT3G58840,3,-1,protein_coding,na
AT2G40240,0.000240308233645451,AT2G40240,2,1,protein_coding,na
AT5G38565,0.000240269482417524,AT5G38565,5,-1,protein_coding,na
AT4G39200,0.000240268422700886,AT4G39200,4,1,protein_coding,na
AT1G50300,0.000240219794784156,TAF15,1,-1,protein_coding,na
AT3G18600,0.00024020121466831,AT3G18600,3,-1,protein_coding,na
AT4G22620,0.000240137474979731,AT4G22620,4,1,protein_coding,na
AT1G01990,0.000239931662129285,AT1G01990,1,-1,protein_coding,na
AT3G25805,0.000239886114987514,AT3G25805,3,-1,protein_coding,na
AT1G80380,0.000239866217848647,AT1G80380,1,1,protein_coding,na
AT3G26240,0.000239863752556161,AT3G26240,3,-1,protein_coding,na
AT5G38840,0.000239802975450085,AT5G38840,5,1,protein_coding,na
AT4G25660,0.000239745176236403,AT4G25660,4,1,protein_coding,na
AT2G36305,0.000239737851772791,RCE1,2,1,protein_coding,na
AT3G14880,0.000239661733160993,AT3G14880,3,1,protein_coding,na
AT3G24506,0.000239624195178785,AT3G24506,3,-1,protein_coding,na
AT4G05120,0.000239614494023465,ENT3,4,-1,protein_coding,na
AT1G27680,0.000239604661965686,APL2,1,1,protein_coding,na
AT3G59450,0.000239578572582077,AT3G59450,3,1,protein_coding,na
AT1G20850,0.000239562871105747,XCP2,1,1,protein_coding,na
AT3G47830,0.000239553491024578,AT3G47830,3,1,protein_coding,na
AT1G23840,0.000239486295048047,AT1G23840,1,-1,protein_coding,na
AT3G11170,0.000239479683931987,FAD7,3,1,protein_coding,na
AT3G15490,0.000239460064750244,AT3G15490,3,1,protein_coding,na
AT2G03050,0.00023935131571738,EMB93,2,-1,protein_coding,na
AT1G74360,0.000239342689172246,AT1G74360,1,1,protein_coding,na
AT1G72040,0.000239291877999982,AT1G72040,1,-1,protein_coding,na
AT2G45480,0.000239275146685859,AtGRF9,2,1,transcription_factor,GRF
AT1G53325,0.000239274107290177,AT1G53325,1,-1,protein_coding,na
AT5G22770,0.000239242581461056,alpha-ADR,5,-1,protein_coding,na
AT5G11970,0.000239237404716535,AT5G11970,5,-1,protein_coding,na
AT1G11730,0.000239121607970494,AT1G11730,1,1,protein_coding,na
AT5G10990,0.000239078097543404,AT5G10990,5,1,protein_coding,na
AT3G09470,0.000239001988097248,AT3G09470,3,-1,protein_coding,na
AT4G10130,0.000238927390100143,AT4G10130,4,-1,protein_coding,na
AT2G38000,0.000238906959995807,AT2G38000,2,-1,protein_coding,na
AT3G58600,0.000238868830687731,AT3G58600,3,-1,protein_coding,na
AT3G49560,0.000238854202209546,AT3G49560,3,1,protein_coding,na
AT5G12210,0.000238786004023373,AtRGTB1,5,1,protein_coding,na
AT3G56200,0.00023871438152861,AT3G56200,3,1,protein_coding,na
AT5G24105,0.0002386977596931,AGP41,5,1,protein_coding,na
AT2G18940,0.000238659342431276,AT2G18940,2,-1,protein_coding,na
AT2G39740,0.0002386351657975,AT2G39740,2,1,protein_coding,na
AT1G29450,0.000238632705490372,AT1G29450,1,-1,protein_coding,na
AT4G05430,0.000238588630013324,AT4G05430,4,1,protein_coding,na
AT1G49100,0.000238579233675729,AT1G49100,1,-1,protein_coding,na
AT2G41980,0.000238569988687415,AT2G41980,2,-1,transcription_factor,C3H
AT5G27300,0.000238538832530286,AT5G27300,5,1,protein_coding,na
AT4G19070,0.000238521145333753,AT4G19070,4,-1,protein_coding,na
AT1G21530,0.000238520908558012,AT1G21530,1,-1,protein_coding,na
AT3G57062,0.000238513388942043,AT3G57062,3,1,protein_coding,na
AT2G38570,0.000238505283905579,AT2G38570,2,-1,protein_coding,na
AT2G18910,0.000238486314238364,AT2G18910,2,-1,protein_coding,na
AT4G35260,0.00023845618462953,IDH1,4,-1,protein_coding,na
AT1G14980,0.000238427940100863,CPN10,1,-1,protein_coding,na
AT1G70260,0.000238408155576307,AT1G70260,1,-1,protein_coding,na
AT1G60940,0.000238400322803409,SNRK2-10,1,-1,protein_coding,na
AT3G47530,0.000238372005476117,AT3G47530,3,-1,protein_coding,na
AT4G38420,0.000238301155566872,sks9,4,1,protein_coding,na
AT1G48570,0.000238299316255436,AT1G48570,1,-1,protein_coding,na
AT3G16030,0.000238287801213565,CES101,3,1,protein_coding,na
AT4G38220,0.000238263600157218,AT4G38220,4,1,protein_coding,na
AT4G25420,0.000238257242783704,GA5,4,-1,protein_coding,na
AT3G05345,0.000238255907544481,AT3G05345,3,-1,protein_coding,na
AT3G14060,0.000238246971222962,AT3G14060,3,-1,protein_coding,na
AT2G33780,0.000238241101317602,AT2G33780,2,-1,protein_coding,na
AT4G31920,0.000238235666264353,ARR10,4,-1,transcription_factor,ARR-B
AT3G44160,0.000238222504193458,AT3G44160,3,-1,protein_coding,na
AT3G02020,0.000238206652588864,AK3,3,-1,protein_coding,na
AT1G71030,0.000238206474311572,ATMYBL2,1,-1,transcription_factor,MYB-related
AT4G12720,0.000238188439496965,NUDT7,4,1,protein_coding,na
AT1G53260,0.000238183728924505,AT1G53260,1,-1,protein_coding,na
AT3G50580,0.000238181347405048,AT3G50580,3,-1,protein_coding,na
