GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G71696,3.32249485291348,SOL1,1,1,protein_coding,na
AT4G00630,3.32241596354347,KEA2,4,-1,protein_coding,na
AT2G26230,3.32237874866878,AT2G26230,2,1,protein_coding,na
AT1G54890,3.32232692585268,AT1G54890,1,1,protein_coding,na
AT4G38440,3.32225252453395,IYO,4,1,protein_coding,na
AT4G28660,3.32221002566243,PSB28,4,1,protein_coding,na
AT4G25340,3.32218992981382,FKBP53,4,-1,protein_coding,na
AT2G01190,3.32216367228391,AT2G01190,2,1,protein_coding,na
AT4G00750,3.32213996192802,AT4G00750,4,1,protein_coding,na
AT2G47960,3.3218678556591,AT2G47960,2,1,protein_coding,na
AT2G01390,3.32181201312306,AT2G01390,2,1,protein_coding,na
AT5G40650,3.32164869580108,SDH2-2,5,1,protein_coding,na
AT1G21500,3.32161054461368,AT1G21500,1,-1,protein_coding,na
AT4G09900,3.32159320717904,MES12,4,-1,protein_coding,na
AT1G30730,3.32122572002167,AT1G30730,1,1,protein_coding,na
AT4G21100,3.32103516832516,DDB1B,4,-1,protein_coding,na
AT1G78450,3.32098421556275,AT1G78450,1,-1,protein_coding,na
AT4G32860,3.32092605233118,AT4G32860,4,-1,protein_coding,na
AT1G77720,3.32091975218572,PPK1,1,1,protein_coding,na
AT1G26330,3.32086116092982,AT1G26330,1,1,protein_coding,na
AT3G10690,3.32081787232075,GYRA,3,-1,protein_coding,na
AT4G03450,3.32077526621057,AT4G03450,4,-1,protein_coding,na
AT2G24030,3.32064953102111,AT2G24030,2,-1,protein_coding,na
AT2G37925,3.32060981081423,COPT4,2,-1,protein_coding,na
AT3G03290,3.3205176282429,AT3G03290,3,1,protein_coding,na
AT3G55870,3.320443259587,AT3G55870,3,1,protein_coding,na
AT5G08710,3.32001280730679,AT5G08710,5,-1,protein_coding,na
AT3G26520,3.31995637167728,TIP1-2,3,-1,protein_coding,na
AT3G22740,3.31994986689965,HMT3,3,-1,protein_coding,na
AT2G24190,3.31981227826685,AT2G24190,2,-1,protein_coding,na
AT3G14360,3.31980633363126,AT3G14360,3,1,protein_coding,na
AT4G17060,3.31975931118036,FIP2,4,-1,protein_coding,na
AT5G42750,3.31948104150323,BKI1,5,-1,protein_coding,na
AT2G41260,3.31942866711155,M17,2,1,protein_coding,na
AT3G63170,3.31940506265427,FAP1,3,1,protein_coding,na
AT3G48010,3.31940081611054,CNGC16,3,-1,protein_coding,na
AT1G59940,3.31940058370444,ARR3,1,-1,protein_coding,na
AT4G14970,3.31913915506933,AT4G14970,4,1,protein_coding,na
AT3G01850,3.31886536798116,AT3G01850,3,-1,protein_coding,na
AT4G21760,3.31873366039689,BGLU47,4,1,protein_coding,na
AT4G13280,3.31864024422271,TPS12,4,-1,protein_coding,na
AT3G21190,3.31858752379574,MSR1,3,-1,protein_coding,na
AT2G42720,3.31857340123689,AT2G42720,2,1,protein_coding,na
AT4G28130,3.3185497261267,DGK6,4,1,protein_coding,na
AT4G08570,3.31848853746333,HIPP24,4,-1,protein_coding,na
AT1G55080,3.31843307916751,MED9,1,-1,protein_coding,na
AT5G06750,3.31836850014466,AT5G06750,5,-1,protein_coding,na
AT1G58390,3.31836365604392,AT1G58390,1,-1,protein_coding,na
AT1G22400,3.31835447635433,UGT85A1,1,-1,protein_coding,na
AT1G49300,3.31834904096022,RABG3E,1,1,protein_coding,na
AT3G53480,3.31824382938673,ABCG37,3,1,protein_coding,na
AT3G05070,3.31821905806244,AT3G05070,3,1,protein_coding,na
AT2G41840,3.31814626392311,RPS2C,2,-1,protein_coding,na
AT4G03580,3.31812934335397,AT4G03580,4,1,protein_coding,na
AT1G10830,3.31807593052091,Z-ISO,1,-1,protein_coding,na
AT3G13620,3.31800681538768,AT3G13620,3,-1,protein_coding,na
AT2G38840,3.31788232729531,AT2G38840,2,1,protein_coding,na
AT3G51200,3.31768071600058,AT3G51200,3,-1,protein_coding,na
AT1G44970,3.31750689929927,PER9,1,1,protein_coding,na
AT5G26210,3.31749736606371,AL4,5,-1,transcription_factor,Alfin-like
AT1G61740,3.31747112837854,AT1G61740,1,-1,protein_coding,na
AT1G22150,3.31743986262293,SULTR1;3,1,1,protein_coding,na
AT1G16180,3.31737241497517,AT1G16180,1,1,protein_coding,na
AT1G69295,3.31736455901415,PDCB4,1,-1,protein_coding,na
AT4G27350,3.31735756558121,AT4G27350,4,-1,protein_coding,na
AT4G12610,3.31729457475808,RAP74,4,1,protein_coding,na
AT5G11340,3.31721835874627,AT5G11340,5,1,protein_coding,na
AT1G03310,3.31721081432688,ISA2,1,1,protein_coding,na
AT1G54385,3.31718132539155,SINE1,1,-1,protein_coding,na
AT4G23460,3.31708994186433,BETAC-AD,4,-1,protein_coding,na
AT3G51830,3.31674627715353,SAC8,3,1,protein_coding,na
AT5G07240,3.31674201400023,IQD24,5,1,protein_coding,na
AT4G32890,3.31662152086672,GATA9,4,1,transcription_factor,C2C2-Gata
AT2G29530,3.31649502123144,TIM10,2,-1,protein_coding,na
AT2G43270,3.3164513873024,AT2G43270,2,-1,protein_coding,na
AT2G13630,3.31644987377887,AT2G13630,2,-1,protein_coding,na
AT1G73240,3.31638323135006,AT1G73240,1,-1,protein_coding,na
AT4G00160,3.31637830499958,AT4G00160,4,1,protein_coding,na
AT1G16640,3.31633572477232,AT1G16640,1,1,protein_coding,na
AT1G50310,3.31624572969535,STP9,1,1,protein_coding,na
AT1G44446,3.31611644855847,CAO,1,-1,protein_coding,na
AT1G18610,3.31608383680948,AT1G18610,1,1,protein_coding,na
AT3G48980,3.31601530415407,AT3G48980,3,1,protein_coding,na
AT3G06930,3.31598691032702,PRMT13,3,-1,protein_coding,na
AT2G26330,3.31591148302723,ERECTA,2,-1,protein_coding,na
AT4G00940,3.31543924940001,DOF4.1,4,-1,transcription_factor,C2C2-Dof
AT4G18960,3.31534783918993,AG,4,1,transcription_factor,MADS
AT1G21350,3.31514121586262,AT1G21350,1,-1,protein_coding,na
AT4G26430,3.31501914031849,CSN6B,4,1,protein_coding,na
AT1G68890,3.3150003283259,PHYLLO,1,1,protein_coding,na
AT1G22450,3.31496323479022,COX6B-1,1,1,protein_coding,na
AT5G42600,3.31495928998386,MRN1,5,1,protein_coding,na
AT1G08840,3.31493583852307,emb2411,1,-1,protein_coding,na
AT3G09090,3.3148086048188,DEX1,3,-1,protein_coding,na
AT1G67720,3.31478038558766,AT1G67720,1,1,protein_coding,na
AT4G25940,3.31464155264172,AT4G25940,4,-1,protein_coding,na
AT3G51480,3.31463936598305,GLR3.6,3,1,protein_coding,na
AT5G02710,3.31462299987729,AT5G02710,5,1,protein_coding,na
AT4G28250,3.31459767539807,EXPB3,4,-1,protein_coding,na
AT3G24110,3.31458793108415,AT3G24110,3,-1,protein_coding,na
AT3G54600,3.31451836396084,DJ1F,3,1,protein_coding,na
AT3G10470,3.31449649845785,AT3G10470,3,1,transcription_factor,C2H2
AT2G33070,3.3143901485244,NSP2,2,-1,protein_coding,na
AT3G21450,3.31435683150506,AT3G21450,3,-1,protein_coding,na
AT1G48750,3.31435119469758,AT1G48750,1,1,protein_coding,na
AT3G56270,3.31432494882195,AT3G56270,3,1,protein_coding,na
AT1G07840,3.31421522485081,AT1G07840,1,1,protein_coding,na
AT4G02430,3.31419774945914,SR34b,4,1,protein_coding,na
AT4G21340,3.31415371201956,BHLH103,4,1,transcription_factor,bHLH
AT4G14320,3.31404299103893,AT4G14320,4,-1,protein_coding,na
AT3G60780,3.31399491549984,AT3G60780,3,1,protein_coding,na
AT1G77960,3.31398787105762,AT1G77960,1,-1,protein_coding,na
AT1G70550,3.31398457552981,AT1G70550,1,1,protein_coding,na
AT5G14230,3.31395295205228,AT5G14230,5,1,protein_coding,na
AT2G25310,3.31389260579368,AT2G25310,2,-1,protein_coding,na
AT1G27210,3.3136847818974,TOR1L4,1,-1,protein_coding,na
AT3G03060,3.31359744608578,AT3G03060,3,1,protein_coding,na
AT3G13710,3.31333358478251,PRA1F4,3,-1,protein_coding,na
AT3G19810,3.31332076658255,AT3G19810,3,-1,protein_coding,na
AT2G22770,3.31327429144837,NAI1,2,1,transcription_factor,bHLH
AT1G11240,3.31324072932259,AT1G11240,1,-1,protein_coding,na
AT5G05860,3.31319235178192,UGT76C2,5,1,protein_coding,na
AT1G31780,3.31319145757167,AT1G31780,1,1,protein_coding,na
AT4G05190,3.31316568392467,KIN14D,4,1,protein_coding,na
AT2G31740,3.31288816022361,AT2G31740,2,-1,protein_coding,na
AT2G40320,3.31278808599357,TBL33,2,1,protein_coding,na
AT1G74470,3.31271183753071,CHLP,1,1,protein_coding,na
AT4G16060,3.31242792157121,AT4G16060,4,1,protein_coding,na
AT1G67035,3.31241221812099,AT1G67035,1,1,protein_coding,na
AT1G31080,3.31235885945191,AT1G31080,1,1,protein_coding,na
AT3G59380,3.3123399524821,FTA,3,1,protein_coding,na
AT5G04160,3.3122005740856,UUAT1,5,-1,protein_coding,na
AT2G38860,3.31182988859229,DJ1E,2,-1,protein_coding,na
AT5G35950,3.31178374462325,JAL42,5,1,protein_coding,na
AT2G28420,3.31167969988294,AT2G28420,2,1,protein_coding,na
AT1G01900,3.31157802641289,SBTI1.1,1,1,protein_coding,na
AT1G78260,3.31155335606327,AT1G78260,1,1,protein_coding,na
AT1G03230,3.31147269449309,AT1G03230,1,1,protein_coding,na
AT1G69790,3.31146243766457,PBL18,1,1,protein_coding,na
AT3G42830,3.31138490677068,RBX1B,3,-1,protein_coding,na
AT2G24765,3.31130425813491,ARF3,2,1,protein_coding,na
AT3G52980,3.31117611178304,AT3G52980,3,1,protein_coding,na
AT5G07650,3.3110735900172,AT5G07650,5,-1,protein_coding,na
AT3G55830,3.31106045669202,EPC1,3,1,protein_coding,na
AT4G35520,3.31075487435863,MLH3,4,1,protein_coding,na
AT1G06360,3.31046093932323,AT1G06360,1,-1,protein_coding,na
AT4G05523,3.31045599346363,AT4G05523,4,-1,protein_coding,na
AT4G22970,3.31038280279714,ESP,4,-1,protein_coding,na
AT2G34670,3.31002208165069,AT2G34670,2,-1,protein_coding,na
AT1G49840,3.30986450181307,AT1G49840,1,1,protein_coding,na
AT1G20700,3.30981261829388,WOX14,1,1,transcription_factor,Homeobox
AT2G24950,3.30978237463801,AT2G24950,2,1,protein_coding,na
AT2G36890,3.3097438610792,RAX2,2,1,transcription_factor,MYB
AT2G05710,3.30969096031748,ACO3,2,1,protein_coding,na
AT3G27835,3.30964982419724,AT3G27835,3,-1,protein_coding,na
AT2G41290,3.30950312219105,SSL2,2,-1,protein_coding,na
AT1G59560,3.30944911343925,SPL1,1,1,protein_coding,na
AT2G40500,3.30941818424463,AT2G40500,2,1,protein_coding,na
AT5G03610,3.30940714827801,AT5G03610,5,1,protein_coding,na
AT4G16730,3.30906189054339,TPS02,4,1,protein_coding,na
AT1G14260,3.30898723030586,AT1G14260,1,1,protein_coding,na
AT1G79110,3.30892034898509,BRG2,1,1,protein_coding,na
AT4G11060,3.30884937138455,MTSSB,4,-1,protein_coding,na
AT2G20890,3.30880866711418,THF1,2,1,protein_coding,na
AT2G43120,3.30861778086335,AT2G43120,2,1,protein_coding,na
AT2G26700,3.30861341998092,PID2,2,1,protein_coding,na
AT3G11030,3.30856650825736,TBL32,3,-1,protein_coding,na
AT4G18780,3.30816506265326,CESA8,4,-1,protein_coding,na
AT5G21930,3.30807183012409,PAA2,5,1,protein_coding,na
AT1G20720,3.30793432798308,AT1G20720,1,-1,protein_coding,na
AT4G32960,3.30785441281839,AT4G32960,4,-1,protein_coding,na
AT1G63470,3.30770193159221,AHL5,1,-1,protein_coding,na
AT3G48890,3.30767644676822,MSBP2,3,1,protein_coding,na
AT3G03610,3.30759730265348,AT3G03610,3,1,protein_coding,na
AT2G47510,3.30756695205486,FUM1,2,1,protein_coding,na
AT3G42550,3.30755865600749,AT3G42550,3,-1,protein_coding,na
AT3G47840,3.30751999297769,PCMP-E43,3,1,protein_coding,na
AT1G23000,3.30750694960861,AT1G23000,1,1,protein_coding,na
AT3G03776,3.3074007594003,AT3G03776,3,-1,protein_coding,na
AT1G26770,3.30729694760473,ATEXPA10,1,1,protein_coding,na
AT5G26110,3.30726531628312,AT5G26110,5,-1,protein_coding,na
AT4G15450,3.30726244967658,AT4G15450,4,1,protein_coding,na
AT1G10250,3.30723387576862,AT1G10250,1,-1,protein_coding,na
AT5G38470,3.30714198343029,RAD23D,5,1,protein_coding,na
AT2G39270,3.30710297550187,AT2G39270,2,1,protein_coding,na
AT2G03560,3.30698721202775,FBX7,2,1,protein_coding,na
AT4G38970,3.30690256847397,FBA2,4,-1,protein_coding,na
AT5G38490,3.30690129585905,AT5G38490,5,-1,protein_coding,na
AT2G21330,3.30683326622973,FBA1,2,-1,protein_coding,na
AT3G59170,3.30673738386172,AT3G59170,3,1,protein_coding,na
AT2G33750,3.30667790270123,PUP2,2,-1,protein_coding,na
AT2G41070,3.30658567202705,EEL,2,1,transcription_factor,bZIP
AT3G05327,3.30654054820569,AT3G05327,3,-1,protein_coding,na
AT1G73170,3.30651711480227,AT1G73170,1,-1,protein_coding,na
AT5G07180,3.30635826689743,ERL2,5,-1,protein_coding,na
AT3G52970,3.30631668887238,CYP76G1,3,-1,protein_coding,na
AT2G22807,3.30587712603516,AT2G22807,2,1,protein_coding,na
AT5G01190,3.30578927447541,LAC10,5,1,protein_coding,na
AT1G65484,3.30577529415871,AT1G65484,1,1,protein_coding,na
AT4G00752,3.30554095720801,PUX9,4,-1,protein_coding,na
AT5G03110,3.30515194234972,AT5G03110,5,1,protein_coding,na
AT4G22000,3.30512331693457,AT4G22000,4,-1,protein_coding,na
AT2G43700,3.30495594946665,LECRK54,2,1,protein_coding,na
AT1G74690,3.30478194428526,IQD31,1,-1,protein_coding,na
AT5G10350,3.30476183983901,PABN3,5,-1,protein_coding,na
AT1G68010,3.30472232766265,HPR,1,1,protein_coding,na
AT2G17860,3.30455409951028,AT2G17860,2,-1,protein_coding,na
AT3G54260,3.304520752312,TBL36,3,-1,protein_coding,na
AT3G26230,3.30445634552867,CYP71B24,3,-1,protein_coding,na
AT1G63820,3.30443022245054,AT1G63820,1,-1,protein_coding,na
AT5G37690,3.30437524703096,AT5G37690,5,-1,protein_coding,na
AT1G23320,3.30430814881574,TAR1,1,-1,protein_coding,na
AT1G51590,3.30423977225259,MNS1,1,-1,protein_coding,na
AT1G67000,3.30423877329898,LRK10L-2.8,1,-1,protein_coding,na
AT1G26870,3.30423434933971,FEZ,1,1,transcription_factor,NAC
AT1G80670,3.30419952853525,RAE1,1,-1,protein_coding,na
AT1G04250,3.30419552915866,IAA17,1,1,protein_coding,na
AT4G10840,3.30417296391396,KLCR1,4,1,protein_coding,na
AT2G15880,3.30414422748565,PEX3,2,-1,transcription_factor,Trihelix
AT2G33240,3.30414354889132,XI-D,2,-1,protein_coding,na
AT1G69485,3.30396641304703,AT1G69485,1,-1,protein_coding,na
AT3G59080,3.30387126004336,AT3G59080,3,1,protein_coding,na
AT3G62340,3.30385591208136,WRKY68,3,-1,transcription_factor,WRKY
AT1G13130,3.30372660632287,AT1G13130,1,1,protein_coding,na
AT5G13490,3.30368802241556,AAC2,5,1,protein_coding,na
AT5G03860,3.30346870472226,MLS,5,-1,protein_coding,na
AT2G25540,3.30336427041011,CESA10,2,-1,protein_coding,na
AT4G00560,3.30335045056971,AT4G00560,4,-1,protein_coding,na
AT3G61880,3.30327852448031,CYP78A9,3,-1,protein_coding,na
AT3G46120,3.30327665565797,PAP19,3,-1,protein_coding,na
AT1G71380,3.30316143474342,CEL3,1,-1,protein_coding,na
AT3G01720,3.30307264366362,SERGT1,3,-1,protein_coding,na
AT3G16800,3.3029586128056,AT3G16800,3,1,protein_coding,na
AT1G49005,3.3027683889855,CLE11,1,-1,protein_coding,na
AT3G54480,3.30275619294473,SKIP5,3,-1,protein_coding,na
AT1G45063,3.30272798357732,AT1G45063,1,-1,protein_coding,na
AT4G00370,3.30272296850985,PHT4;4,4,-1,protein_coding,na
AT3G52525,3.30266518564518,OFP6,3,1,protein_coding,na
AT1G21810,3.30253223997298,FPP2,1,-1,protein_coding,na
AT2G28700,3.30231658282611,AGL46,2,-1,transcription_factor,MADS
AT3G01085,3.3023141526232,AT3G01085,3,1,protein_coding,na
AT3G46880,3.30191547714445,AT3G46880,3,1,protein_coding,na
AT5G09370,3.30189911189883,AT5G09370,5,-1,protein_coding,na
AT1G13970,3.30188394749534,AT1G13970,1,-1,protein_coding,na
AT3G20380,3.30179869657008,AT3G20380,3,1,protein_coding,na
AT3G01470,3.30179299144604,HAT5,3,-1,transcription_factor,Homeobox
AT3G63460,3.30172721971525,SEC31B,3,-1,protein_coding,na
AT5G24200,3.30166618116342,AT5G24200,5,1,protein_coding,na
AT1G13730,3.30148990563617,AT1G13730,1,1,protein_coding,na
AT4G23610,3.30144116842292,AT4G23610,4,1,protein_coding,na
AT1G19520,3.30143312006107,NFD5,1,1,protein_coding,na
AT5G04140,3.3014018279611,GLU1,5,1,protein_coding,na
AT1G79040,3.30134111348396,PSBR,1,1,protein_coding,na
AT4G36540,3.3013241586335,BEE2,4,1,transcription_factor,bHLH
AT5G40645,3.30125207578106,AT5G40645,5,-1,protein_coding,na
AT5G15740,3.30118711213588,OFUT34,5,-1,protein_coding,na
AT4G03130,3.30115045549027,AT4G03130,4,-1,protein_coding,na
AT4G23120,3.30114774049845,AT4G23120,4,1,protein_coding,na
AT3G53040,3.30109434026587,AT3G53040,3,-1,protein_coding,na
AT2G29440,3.30088280630892,GSTU6,2,-1,protein_coding,na
AT4G04110,3.30084489570431,AT4G04110,4,1,protein_coding,na
AT3G43150,3.30084137333837,AT3G43150,3,1,protein_coding,na
AT3G28540,3.3008297620119,AT3G28540,3,1,protein_coding,na
AT1G24530,3.30079635972782,AT1G24530,1,1,protein_coding,na
AT3G18870,3.30071467810311,AT3G18870,3,-1,protein_coding,na
AT5G04960,3.30069400457022,PME46,5,1,protein_coding,na
AT1G33530,3.30053131941456,AT1G33530,1,1,protein_coding,na
AT3G19850,3.30051493153699,AT3G19850,3,-1,protein_coding,na
AT1G49600,3.30049557333641,ATRBP47A,1,-1,protein_coding,na
AT3G21890,3.30042115877377,MIP1B,3,-1,transcription_factor,C2C2-CO-like
AT2G33340,3.30034183818241,PRP19B,2,-1,protein_coding,na
AT1G62940,3.30030745491764,4CLL1,1,1,protein_coding,na
AT1G74510,3.30029256525736,AT1G74510,1,1,protein_coding,na
AT2G14750,3.30015206521037,APK1,2,1,protein_coding,na
AT2G37980,3.29999772254888,OFUT19,2,-1,protein_coding,na
AT1G13820,3.2999846832868,AT1G13820,1,1,protein_coding,na
AT3G52890,3.29960195475244,KIPK1,3,1,protein_coding,na
AT3G48480,3.29952278780233,AT3G48480,3,-1,protein_coding,na
AT2G20260,3.29945485617473,PSAE2,2,1,protein_coding,na
AT4G24570,3.29944268425688,PUMP4,4,1,protein_coding,na
AT4G36250,3.29893317118569,ALDH3F1,4,1,protein_coding,na
AT1G09280,3.29865838291908,STR6,1,-1,protein_coding,na
AT1G02110,3.2984730879093,AT1G02110,1,1,protein_coding,na
AT2G40150,3.2983109394187,TBL28,2,1,protein_coding,na
AT2G46850,3.29829153636458,AT2G46850,2,1,protein_coding,na
AT5G41000,3.29810867824145,YSL4,5,1,protein_coding,na
AT3G13930,3.29801363484589,AT3G13930,3,1,protein_coding,na
AT5G25310,3.29800607421095,AT5G25310,5,1,protein_coding,na
AT4G05030,3.29789826367481,AT4G05030,4,-1,protein_coding,na
AT5G26730,3.29786746020174,AT5G26730,5,1,protein_coding,na
AT2G25260,3.2978252259071,HPAT2,2,-1,protein_coding,na
AT1G20570,3.29776735527875,AT1G20570,1,-1,protein_coding,na
AT4G26250,3.29775813585342,GOLS6,4,1,protein_coding,na
AT2G31425,3.29754650515366,AT2G31425,2,1,protein_coding,na
AT1G61170,3.29750534467868,AT1G61170,1,1,protein_coding,na
AT1G03820,3.29748666302504,AT1G03820,1,-1,protein_coding,na
AT5G01360,3.29729329239828,TBL3,5,-1,protein_coding,na
AT1G25530,3.2972189226456,AT1G25530,1,-1,protein_coding,na
AT1G10880,3.29706288471456,AT1G10880,1,-1,protein_coding,na
AT1G72250,3.2968828763647,AT1G72250,1,1,protein_coding,na
AT4G27595,3.29682892095271,AT4G27595,4,-1,protein_coding,na
AT4G30190,3.29665807954116,HA2,4,-1,protein_coding,na
AT2G06500,3.29665221800268,AT2G06500,2,-1,protein_coding,na
AT5G04890,3.29654759077976,RTM2,5,1,protein_coding,na
AT4G36380,3.29644499881799,ROT3,4,-1,protein_coding,na
AT5G23050,3.29642959454084,AAE17,5,-1,protein_coding,na
AT1G64880,3.29637714282108,AT1G64880,1,1,protein_coding,na
AT2G20300,3.29620803923698,ALE2,2,-1,protein_coding,na
AT1G10380,3.29615774088002,AT1G10380,1,1,protein_coding,na
AT1G54490,3.29598619347609,XRN4,1,1,protein_coding,na
AT3G03130,3.29572989908538,AT3G03130,3,-1,protein_coding,na
AT4G18790,3.295683005113,NRAMP5,4,-1,protein_coding,na
AT1G12840,3.29566349687758,VHA-C,1,1,protein_coding,na
AT4G22770,3.29561431918407,AHL2,4,-1,protein_coding,na
AT2G24370,3.29555025528599,AT2G24370,2,-1,protein_coding,na
AT2G20680,3.295518449099,MAN2,2,1,protein_coding,na
AT5G14800,3.29550626446961,PROC1,5,-1,protein_coding,na
AT1G31640,3.29537972805843,AGL92,1,-1,transcription_factor,MADS
AT1G52000,3.29517204635794,JAL5,1,-1,protein_coding,na
AT4G14160,3.29506565463543,AT4G14160,4,1,protein_coding,na
AT2G45180,3.29503650590927,AT2G45180,2,1,protein_coding,na
AT2G22950,3.2950346855321,ACA7,2,1,protein_coding,na
AT5G39430,3.29497466437218,AT5G39430,5,-1,protein_coding,na
AT3G01175,3.29482289039796,AT3G01175,3,1,protein_coding,na
AT4G34040,3.29481365761946,MBR2,4,-1,protein_coding,na
AT1G49630,3.29471502057537,PREP2,1,-1,protein_coding,na
AT3G13784,3.2946728307351,CWINV5,3,-1,protein_coding,na
AT4G15390,3.2946687283081,AT4G15390,4,-1,protein_coding,na
AT1G79690,3.29445865233329,NUDT3,1,1,protein_coding,na
AT3G04090,3.29397557545228,SIP1-1,3,-1,protein_coding,na
AT3G17340,3.29396512774161,AT3G17340,3,-1,protein_coding,na
AT1G12540,3.2938897131128,BHLH55,1,1,transcription_factor,bHLH
AT4G35380,3.29388106086267,BIG4,4,1,protein_coding,na
AT4G26750,3.29356556489325,LIP5,4,-1,protein_coding,na
AT1G58602,3.29354034325265,AT1G58602,1,1,protein_coding,na
AT3G47740,3.29349287778045,ABCA3,3,1,protein_coding,na
AT4G28520,3.29347102820013,CRC,4,1,protein_coding,na
AT2G33180,3.29334880081811,AT2G33180,2,1,protein_coding,na
AT2G39705,3.2928503570393,RTFL8,2,1,protein_coding,na
AT2G38070,3.29282150204812,AT2G38070,2,1,protein_coding,na
AT1G68310,3.29276161476582,AE7,1,1,protein_coding,na
AT2G06990,3.29270923331597,HEN2,2,1,protein_coding,na
AT1G54030,3.29269790701307,MVP1,1,1,protein_coding,na
AT4G20240,3.29268032389974,CYP71A27,4,-1,protein_coding,na
AT4G31200,3.29266954135195,AT4G31200,4,-1,protein_coding,na
AT4G23020,3.2926599269929,AT4G23020,4,-1,protein_coding,na
AT2G43870,3.29262642011552,AT2G43870,2,-1,protein_coding,na
AT3G62110,3.29261955871631,AT3G62110,3,-1,protein_coding,na
AT2G35000,3.29259557064355,ATL9,2,-1,transcription_factor,C3H
AT5G43040,3.29227555430101,AT5G43040,5,-1,protein_coding,na
AT2G38380,3.29224577157439,PER22,2,1,protein_coding,na
AT3G21140,3.29219464000279,AT3G21140,3,-1,protein_coding,na
AT1G79160,3.29219417028431,AT1G79160,1,-1,protein_coding,na
AT1G12870,3.29218806955597,AT1G12870,1,-1,protein_coding,na
AT3G52115,3.29218605125619,GR1,3,1,protein_coding,na
AT2G33060,3.29209590045758,AtRLP27,2,1,protein_coding,na
AT1G51710,3.29169396774585,UBP6,1,-1,protein_coding,na
AT1G08350,3.29160192204719,TMN5,1,-1,protein_coding,na
AT4G11260,3.29148526962028,SGT1B,4,-1,protein_coding,na
AT5G05720,3.29146615086915,AT5G05720,5,1,protein_coding,na
AT1G80130,3.29132200150685,AT1G80130,1,-1,protein_coding,na
AT3G25790,3.29122699461735,HHO1,3,1,transcription_factor,G2-like
AT2G32280,3.29109863277714,AT2G32280,2,1,protein_coding,na
AT3G26440,3.29084033130731,AT3G26440,3,1,protein_coding,na
AT3G43810,3.29079687729663,CAM7,3,-1,protein_coding,na
AT1G09794,3.29079003074839,AT1G09794,1,1,protein_coding,na
AT3G25800,3.29073622538785,PP2AA2,3,-1,protein_coding,na
AT1G45000,3.29060716696839,RPT4B,1,1,protein_coding,na
AT2G40230,3.29047525988372,AT2G40230,2,-1,protein_coding,na
AT1G25300,3.2904583283612,AT1G25300,1,1,protein_coding,na
AT4G34870,3.29036041266188,CYP18-4,4,1,protein_coding,na
AT3G16810,3.2902441985677,APUM24,3,-1,protein_coding,na
AT4G24620,3.29022411583331,PGI1,4,-1,protein_coding,na
AT2G30520,3.28981160865622,RPT2,2,-1,protein_coding,na
AT4G02320,3.28979401329443,PME40,4,-1,protein_coding,na
AT4G29510,3.28961636067247,PRMT11,4,1,protein_coding,na
AT5G05810,3.28950504119034,ATL43,5,1,transcription_factor,C3H
AT5G19970,3.28903208286126,AT5G19970,5,1,protein_coding,na
AT2G30490,3.28898291877972,CYP73A5,2,-1,protein_coding,na
AT1G56090,3.28897896425008,AT1G56090,1,-1,protein_coding,na
AT2G31750,3.28886258809563,UGT74D1,2,1,protein_coding,na
AT3G28130,3.28879617386913,AT3G28130,3,1,protein_coding,na
AT1G29870,3.28879184536928,AT1G29870,1,-1,protein_coding,na
AT3G61820,3.28874575846855,AT3G61820,3,-1,protein_coding,na
AT3G60130,3.28873121470587,BGLU16,3,1,protein_coding,na
AT3G52380,3.28868419680857,CP33,3,1,protein_coding,na
AT3G55190,3.28862234338318,AT3G55190,3,1,protein_coding,na
AT2G36260,3.28852272302117,AT2G36260,2,1,protein_coding,na
AT3G05410,3.28836119963671,PPD7,3,1,protein_coding,na
AT1G70580,3.2883377857408,GGAT2,1,1,protein_coding,na
AT3G61760,3.28827695244818,DRP1B,3,-1,protein_coding,na
AT3G20470,3.28825287577757,GRP5,3,-1,protein_coding,na
AT3G62560,3.28821697916791,AT3G62560,3,1,protein_coding,na
AT1G60870,3.28821237268475,MEE9,1,1,protein_coding,na
AT1G54960,3.28816650247286,ANP2,1,1,protein_coding,na
AT4G13840,3.28809532291251,CER26,4,-1,protein_coding,na
AT4G13160,3.28807645190688,AT4G13160,4,1,protein_coding,na
AT3G11480,3.28804561125587,BSMT1,3,1,protein_coding,na
AT1G53645,3.28803172724122,AT1G53645,1,-1,protein_coding,na
AT3G27590,3.28798462438296,AT3G27590,3,1,protein_coding,na
AT2G43560,3.28798226882045,FKBP16-3,2,-1,protein_coding,na
AT2G17120,3.2879738250905,LYM2,2,1,protein_coding,na
AT5G07440,3.28796897860778,GDH2,5,1,protein_coding,na
AT3G12390,3.28789884382148,AT3G12390,3,1,protein_coding,na
AT2G17900,3.28784304362654,SDG37,2,-1,protein_coding,na
AT1G77990,3.28782996833664,SULTR2;2,1,-1,protein_coding,na
AT3G55540,3.28775840405009,AT3G55540,3,1,protein_coding,na
AT2G47830,3.28770860836853,MTPC1,2,-1,protein_coding,na
AT1G64130,3.28765886118081,AT1G64130,1,1,protein_coding,na
AT2G45700,3.28745551615115,AT2G45700,2,-1,protein_coding,na
AT2G03430,3.28733837194436,AT2G03430,2,-1,protein_coding,na
