GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT4G04985,0.000728634890416981,AT4G04985,4,-1,protein_coding,na
AT3G17620,0.000728628265714959,AT3G17620,3,-1,protein_coding,na
AT3G06240,0.00072861964936654,AT3G06240,3,1,protein_coding,na
AT1G16430,0.000728531088363321,MED22A,1,1,protein_coding,na
AT5G05720,0.000728439491187998,AT5G05720,5,1,protein_coding,na
AT1G70730,0.000728403276956503,PGM2,1,-1,protein_coding,na
AT2G04235,0.000728287978891294,AT2G04235,2,1,protein_coding,na
AT5G14105,0.000728223018844464,AT5G14105,5,-1,protein_coding,na
AT5G26900,0.000728048441900204,CDC20-4,5,1,protein_coding,na
AT5G13370,0.000727914393236305,AT5G13370,5,1,protein_coding,na
AT2G40460,0.000727892782215293,NPF5.1,2,1,protein_coding,na
AT4G14060,0.00072777441651015,AT4G14060,4,1,protein_coding,na
AT2G02290,0.000727726560150065,AT2G02290,2,1,protein_coding,na
AT3G42790,0.000727724948266486,AL3,3,-1,transcription_factor,Alfin-like
AT4G13820,0.00072759814902451,AT4G13820,4,-1,protein_coding,na
AT4G30993,0.000727579308277124,AT4G30993,4,1,protein_coding,na
AT4G02080,0.000727549540875948,SAR1A,4,1,protein_coding,na
AT2G15020,0.000727503760881912,AT2G15020,2,-1,protein_coding,na
AT1G60920,0.000727389364223859,AGL55,1,-1,transcription_factor,MADS
AT3G11770,0.000727303445560438,AT3G11770,3,-1,protein_coding,na
AT3G15290,0.000727198492443059,AT3G15290,3,1,protein_coding,na
AT4G14960,0.000727081395990273,TUBA6,4,-1,protein_coding,na
AT4G29880,0.000727027348040414,PIRL7,4,-1,protein_coding,na
AT2G17180,0.00072691187484242,ZAT2,2,-1,transcription_factor,C2H2
AT3G42570,0.000726847105748854,AT3G42570,3,1,protein_coding,na
AT4G37810,0.000726833730574645,EPFL2,4,1,protein_coding,na
AT1G69680,0.000726691656078344,AT1G69680,1,1,protein_coding,na
AT2G26500,0.000726661963014376,AT2G26500,2,1,protein_coding,na
AT3G11270,0.000726650661150121,RPN8B,3,1,protein_coding,na
AT5G12880,0.00072660233939089,AT5G12880,5,-1,protein_coding,na
AT2G25920,0.000726570238927929,AT2G25920,2,-1,protein_coding,na
AT5G19570,0.000726530432493843,AT5G19570,5,1,protein_coding,na
AT1G59940,0.00072646182832593,ARR3,1,-1,protein_coding,na
AT2G36890,0.000726394740813895,RAX2,2,1,transcription_factor,MYB
AT5G04440,0.00072636358097279,AT5G04440,5,1,protein_coding,na
AT2G44050,0.000726298805011484,COS1,2,1,protein_coding,na
AT5G28020,0.000726260877442323,CYSD2,5,-1,protein_coding,na
AT1G20370,0.000726189486256931,AT1G20370,1,-1,protein_coding,na
AT5G16710,0.000726068624073027,DHAR3,5,1,protein_coding,na
AT1G68875,0.000726059724363004,AT1G68875,1,1,protein_coding,na
AT2G28670,0.000726020133602748,AT2G28670,2,-1,protein_coding,na
AT4G21820,0.000725973433181118,AT4G21820,4,1,protein_coding,na
AT4G30064,0.00072595415936403,LCR61,4,1,protein_coding,na
AT4G37830,0.000725904606828827,AT4G37830,4,-1,protein_coding,na
AT3G13190,0.000725754544242648,AT3G13190,3,1,protein_coding,na
AT5G37720,0.000725754503559315,ALY4,5,-1,protein_coding,na
AT1G21695,0.000725745801132517,AT1G21695,1,1,protein_coding,na
AT1G32070,0.000725695602022266,NSI,1,-1,protein_coding,na
AT4G22330,0.000725687638675942,ATCES1,4,1,protein_coding,na
AT5G43770,0.000725653086426104,AT5G43770,5,1,protein_coding,na
AT1G49870,0.000725617677403602,AT1G49870,1,1,protein_coding,na
AT1G16740,0.000725514044202108,AT1G16740,1,1,protein_coding,na
AT1G26960,0.000725498849325734,ATHB-23,1,1,transcription_factor,Homeobox
AT3G24110,0.000725332524581591,AT3G24110,3,-1,protein_coding,na
AT3G49900,0.000725322021181731,AT3G49900,3,-1,protein_coding,na
AT2G12190,0.000725211607947187,AT2G12190,2,-1,protein_coding,na
AT1G22290,0.000725192939790165,AT1G22290,1,-1,protein_coding,na
AT1G14900,0.000725041870989507,HMGA,1,-1,protein_coding,na
AT4G18480,0.00072499518484936,CHLI1,4,-1,protein_coding,na
AT1G79860,0.000724897890617821,ROPGEF12,1,-1,protein_coding,na
AT4G10400,0.000724695758335343,AT4G10400,4,-1,protein_coding,na
AT3G21230,0.000724622103756484,4CL4,3,-1,protein_coding,na
AT2G05117,0.000724597177225084,SCRL9,2,-1,protein_coding,na
AT2G27840,0.00072459444126927,HDT4,2,1,protein_coding,na
AT3G60961,0.000724552325813415,AT3G60961,3,1,protein_coding,na
AT5G05420,0.000724469410248138,FKBP15-3,5,-1,protein_coding,na
AT5G39460,0.000724422746306678,AT5G39460,5,-1,protein_coding,na
AT4G14640,0.000724402049343882,CML8,4,1,protein_coding,na
AT1G50080,0.000724363813180081,AT1G50080,1,-1,protein_coding,na
AT4G13130,0.000724176116077287,AT4G13130,4,1,protein_coding,na
AT1G77860,0.000724133474981895,KOM,1,-1,protein_coding,na
AT3G12203,0.000723931467898713,SCPL17,3,-1,protein_coding,na
AT1G72430,0.000723847344373883,AT1G72430,1,-1,protein_coding,na
AT3G54340,0.00072384650959744,AP3,3,-1,transcription_factor,MADS
AT4G08870,0.000723813141007061,ARGAH2,4,-1,protein_coding,na
AT5G05000,0.000723763178982577,TOC34,5,-1,protein_coding,na
AT2G27760,0.000723736995610049,IPT2,2,1,transcription_factor,C2H2
AT4G30530,0.000723509831785686,GGP1,4,1,protein_coding,na
AT2G47380,0.000723408834855246,AT2G47380,2,1,protein_coding,na
AT2G37960,0.0007233600509158,AT2G37960,2,-1,protein_coding,na
AT5G20520,0.000723356835302477,WAV2,5,-1,protein_coding,na
AT1G30970,0.000723179792520343,SUF4,1,-1,transcription_factor,C2H2
AT3G08770,0.000723179484304465,LTP6,3,-1,protein_coding,na
AT4G27040,0.000723110216751333,VP22-1,4,-1,protein_coding,na
AT1G79950,0.000723020257483377,AT1G79950,1,1,protein_coding,na
AT1G08370,0.000722980067459226,DCP1,1,1,protein_coding,na
AT2G30970,0.000722910261935324,ASP1,2,1,protein_coding,na
AT3G26390,0.00072289229863669,AT3G26390,3,-1,protein_coding,na
AT3G23350,0.000722868976728891,AT3G23350,3,1,protein_coding,na
AT4G00890,0.000722773713233521,AT4G00890,4,-1,protein_coding,na
AT2G13430,0.000722690893440429,AT2G13430,2,1,protein_coding,na
AT4G04730,0.000722669415729149,AT4G04730,4,-1,protein_coding,na
AT3G55410,0.000722460593637573,AT3G55410,3,1,protein_coding,na
AT3G07480,0.00072244152526291,AT3G07480,3,1,protein_coding,na
AT1G48380,0.000722390506862603,RHL1,1,-1,protein_coding,na
AT3G18090,0.000722206717517033,NRPD2B,3,1,protein_coding,na
AT1G71170,0.000722194119700855,AT1G71170,1,1,protein_coding,na
AT1G73940,0.000722117499971719,AT1G73940,1,-1,protein_coding,na
AT3G58200,0.000721979306286452,AT3G58200,3,-1,protein_coding,na
AT5G41010,0.0007219775479505,NRPB12,5,1,protein_coding,na
AT5G13510,0.000721921061821966,RPL10,5,1,protein_coding,na
AT1G20225,0.000721897767955777,AT1G20225,1,-1,protein_coding,na
AT3G22780,0.000721894112014194,TSO1,3,1,transcription_factor,CPP
AT4G04950,0.000721848726501894,GRXS17,4,-1,protein_coding,na
AT1G53080,0.000721778951479519,AT1G53080,1,1,protein_coding,na
AT2G36800,0.000721732376160011,UGT73C5,2,-1,protein_coding,na
AT3G13227,0.000721616156822618,AT3G13227,3,1,protein_coding,na
AT3G56790,0.000721393550985976,AT3G56790,3,-1,protein_coding,na
AT1G66180,0.000721303823479887,AT1G66180,1,1,protein_coding,na
AT2G15370,0.000721269862572698,FUT5,2,-1,protein_coding,na
AT5G19350,0.000721230851486645,RBP47B',5,1,protein_coding,na
AT2G44260,0.000721218058766876,AT2G44260,2,1,protein_coding,na
AT2G24395,0.000721074632522583,AT2G24395,2,1,protein_coding,na
AT1G77930,0.000720994766386087,AT1G77930,1,1,protein_coding,na
AT5G06890,0.000720853263612993,AT5G06890,5,1,protein_coding,na
AT5G09910,0.000720785698502601,LIP2,5,1,protein_coding,na
AT1G55480,0.000720703105065947,ZKT,1,1,protein_coding,na
AT2G31425,0.000720661566302815,AT2G31425,2,1,protein_coding,na
AT4G14410,0.000720416646087363,BHLH104,4,1,transcription_factor,bHLH
AT1G57800,0.000720411031590303,VIM5,1,-1,protein_coding,na
AT5G22600,0.000720227689298624,AT5G22600,5,1,protein_coding,na
AT1G23201,0.000720185192009757,AT1G23201,1,1,protein_coding,na
AT1G21210,0.000720160963808506,WAK4,1,1,protein_coding,na
AT1G64320,0.000720067368445326,AT1G64320,1,1,protein_coding,na
AT4G18870,0.000720047437139406,AT4G18870,4,1,protein_coding,na
AT5G13480,0.000720013187040299,FY,5,-1,protein_coding,na
AT5G16260,0.000719901063950231,ELF9,5,1,protein_coding,na
AT1G15440,0.000719884561246523,PWP2,1,-1,protein_coding,na
AT1G56430,0.000719779331313356,NAS4,1,1,protein_coding,na
AT3G13470,0.000719536273187582,CPN60B2,3,1,protein_coding,na
AT5G25860,0.000719489672271345,AT5G25860,5,-1,protein_coding,na
AT3G56180,0.000719361751151095,AT3G56180,3,1,protein_coding,na
AT5G13710,0.000719275913893737,SMT1,5,-1,protein_coding,na
AT1G26570,0.00071912346731644,UGD1,1,1,protein_coding,na
AT3G12955,0.000718863129769117,AT3G12955,3,-1,protein_coding,na
AT4G25315,0.000718770247683529,AT4G25315,4,-1,protein_coding,na
AT4G09520,0.000718759496028865,AT4G09520,4,-1,protein_coding,na
AT5G17430,0.000718748210488543,BBM,5,-1,transcription_factor,AP2-EREBP
AT1G76520,0.00071870302193744,PILS3,1,1,protein_coding,na
AT3G46410,0.0007187021700472,AT3G46410,3,1,protein_coding,na
AT1G78550,0.000718688409993512,AT1G78550,1,-1,protein_coding,na
AT3G56460,0.00071868541404453,AT3G56460,3,-1,protein_coding,na
AT5G39030,0.000718633641898317,AT5G39030,5,1,protein_coding,na
AT2G36400,0.000718616329237436,GRF3,2,-1,transcription_factor,GRF
AT3G44990,0.000718539553147374,XTH31,3,-1,protein_coding,na
AT1G48200,0.000718531411649906,AT1G48200,1,-1,protein_coding,na
AT2G29560,0.000718396255185106,ENO3,2,1,protein_coding,na
AT5G10230,0.000718337367098737,ANNAT7,5,-1,protein_coding,na
AT5G20650,0.000718321643132313,COPT5,5,-1,protein_coding,na
AT4G14910,0.000718297141087633,HISN5B,4,-1,protein_coding,na
AT3G55380,0.000718200115921044,UBC14,3,1,protein_coding,na
AT2G26330,0.000718110099347199,ERECTA,2,-1,protein_coding,na
AT4G01200,0.000718016330928212,AT4G01200,4,-1,protein_coding,na
AT4G25930,0.000717640088865694,AT4G25930,4,1,protein_coding,na
AT1G09650,0.000717639810511216,AT1G09650,1,1,protein_coding,na
AT5G20550,0.000717584294925905,AT5G20550,5,-1,protein_coding,na
AT3G61829,0.000717573529720692,AT3G61829,3,-1,protein_coding,na
AT1G04050,0.000717327988218627,SUVR1,1,-1,protein_coding,na
AT1G10417,0.000717168517130585,AT1G10417,1,-1,protein_coding,na
AT2G33730,0.00071716766164887,RH21,2,-1,protein_coding,na
AT1G12190,0.000717111167095773,AT1G12190,1,-1,protein_coding,na
AT3G45590,0.000717098287674821,SEN1,3,1,protein_coding,na
AT1G02140,0.00071709746133305,MEE63,1,-1,protein_coding,na
AT1G61540,0.00071707315909897,AT1G61540,1,1,protein_coding,na
AT1G04030,0.000717054303476104,AT1G04030,1,1,protein_coding,na
AT3G59930,0.000716979971357345,AT3G59930,3,-1,protein_coding,na
AT3G59920,0.000716948321331936,GDI2,3,1,protein_coding,na
AT1G15125,0.000716888072595632,AT1G15125,1,1,protein_coding,na
AT3G23210,0.000716502477630355,BHLH34,3,-1,transcription_factor,bHLH
AT2G02160,0.000716463524996597,AT2G02160,2,-1,protein_coding,na
AT3G01516,0.000716444989506607,AT3G01516,3,1,protein_coding,na
AT1G21750,0.000716406666025939,PDIL1-1,1,1,protein_coding,na
AT3G24225,0.000716233599693459,CLE19,3,1,protein_coding,na
AT4G37110,0.000716196373352672,AT4G37110,4,-1,protein_coding,na
AT2G39430,0.000716180493479327,DIR9,2,1,protein_coding,na
AT1G64880,0.000716054750781168,AT1G64880,1,1,protein_coding,na
AT5G03440,0.000715943573054678,AT5G03440,5,-1,protein_coding,na
AT4G33360,0.000715900184556684,FLDH,4,-1,protein_coding,na
AT1G72050,0.00071577404446226,TFIIIA,1,1,transcription_factor,C2H2
AT4G35220,0.000715715502380348,AT4G35220,4,1,protein_coding,na
AT1G02590,0.000715438929943116,AT1G02590,1,-1,protein_coding,na
AT1G23120,0.000715046524473312,AT1G23120,1,1,protein_coding,na
AT1G03360,0.000714980583260787,RRP4,1,1,protein_coding,na
AT3G21060,0.000714972721412996,RBL,3,1,protein_coding,na
AT1G31420,0.0007149518960277,FEI1,1,1,protein_coding,na
AT2G28700,0.000714934943893347,AGL46,2,-1,transcription_factor,MADS
AT4G15735,0.000714809885780341,SCRL10,4,1,protein_coding,na
AT4G18970,0.000714515510630215,AT4G18970,4,-1,protein_coding,na
AT2G18980,0.00071439532320817,PER16,2,-1,protein_coding,na
AT3G59590,0.000714383380346611,JAL37,3,1,protein_coding,na
AT4G16265,0.000714228890495943,NRPB9B,4,-1,protein_coding,na
AT1G14140,0.000714225089565997,PUMP3,1,-1,protein_coding,na
AT1G72960,0.000714168223920415,AT1G72960,1,1,protein_coding,na
AT5G27360,0.000714164695485654,SFP2,5,1,protein_coding,na
AT4G12820,0.000714059009194076,KIB2,4,-1,protein_coding,na
AT5G04630,0.00071398914267117,CYP77A9,5,1,protein_coding,na
AT1G10980,0.000713981231834937,AT1G10980,1,-1,protein_coding,na
AT1G44000,0.000713780566190341,SGRL,1,-1,protein_coding,na
AT2G21840,0.000713739605423554,AT2G21840,2,-1,protein_coding,na
AT1G73790,0.000713684093490499,GIP2,1,1,protein_coding,na
AT4G11080,0.000713577519680266,HMGB13,4,-1,protein_coding,na
AT1G18260,0.000713374978676493,HRD3A,1,-1,protein_coding,na
AT1G31520,0.000713171996638161,AT1G31520,1,-1,protein_coding,na
AT3G52420,0.000713143937318176,OEP7,3,1,protein_coding,na
AT1G60130,0.000713035560320128,JAL18,1,1,protein_coding,na
AT2G24820,0.00071296602385167,TIC55,2,1,protein_coding,na
AT2G29860,0.00071294053873576,AT2G29860,2,-1,protein_coding,na
AT2G36724,0.000712902487643341,AT2G36724,2,1,protein_coding,na
AT2G43450,0.00071281055116655,AT2G43450,2,-1,protein_coding,na
AT4G27490,0.000712742150862702,RRP41L,4,1,protein_coding,na
AT4G01883,0.000712672634947145,AT4G01883,4,1,protein_coding,na
AT1G09440,0.000712514228432994,AT1G09440,1,-1,protein_coding,na
AT2G30670,0.000712499345452881,AT2G30670,2,-1,protein_coding,na
AT4G36515,0.000712470115040776,AT4G36515,4,-1,protein_coding,na
AT3G24900,0.000712327411488731,AtRLP39,3,-1,protein_coding,na
AT2G39780,0.000712323746943882,RNS2,2,1,protein_coding,na
AT1G51170,0.00071203132750538,UNC,1,-1,protein_coding,na
AT4G14180,0.000711996335171544,PRD1,4,1,protein_coding,na
AT4G18395,0.000711775749070922,AT4G18395,4,1,protein_coding,na
AT2G05710,0.000711711094091938,ACO3,2,1,protein_coding,na
AT3G58570,0.000711555494076474,RH52,3,1,protein_coding,na
AT1G80745,0.000711439992353577,AT1G80745,1,1,protein_coding,na
AT2G01320,0.000711384008778253,AT2G01320,2,-1,protein_coding,na
AT3G50710,0.000711343799790978,AT3G50710,3,-1,protein_coding,na
AT3G12260,0.000711220145167856,AT3G12260,3,-1,protein_coding,na
AT4G25680,0.000711218786881482,AT4G25680,4,1,protein_coding,na
AT2G27580,0.00071114885395313,SAP3,2,-1,protein_coding,na
AT3G47570,0.000711012633337507,AT3G47570,3,1,protein_coding,na
AT1G63590,0.000710974403557407,CRRSP5,1,1,protein_coding,na
AT1G51600,0.000710971845233034,GATA28,1,1,transcription_factor,C2C2-Gata
AT3G05510,0.000710971496411458,AT3G05510,3,1,protein_coding,na
AT3G58940,0.000710878092946953,AT3G58940,3,-1,protein_coding,na
AT3G28170,0.000710847698135621,AT3G28170,3,1,protein_coding,na
AT4G13380,0.000710841258981773,HIPP18,4,1,protein_coding,na
AT3G46400,0.000710829385258312,AT3G46400,3,1,protein_coding,na
AT1G53265,0.000710683597050387,AT1G53265,1,-1,protein_coding,na
AT3G18860,0.000710587580324681,AT3G18860,3,1,protein_coding,na
AT3G43083,0.00071049437197089,LCR33,3,-1,protein_coding,na
AT3G26420,0.000710447452566968,RZ1A,3,1,protein_coding,na
AT1G71930,0.000710386848533966,NAC030,1,1,transcription_factor,NAC
AT1G33920,0.000710334768434765,PP2A4,1,1,protein_coding,na
AT1G17270,0.000710333174153297,OFUT5,1,-1,protein_coding,na
AT3G07700,0.000710324999966476,AT3G07700,3,-1,protein_coding,na
AT2G25605,0.000710309165489869,AT2G25605,2,1,protein_coding,na
AT1G16940,0.00071021593222302,AT1G16940,1,1,protein_coding,na
AT2G16960,0.000710198047833147,AT2G16960,2,1,protein_coding,na
AT1G14455,0.000710127214713533,AT1G14455,1,-1,protein_coding,na
AT1G07300,0.000710116461967041,AT1G07300,1,-1,protein_coding,na
AT3G30220,0.000710098067740096,AT3G30220,3,-1,protein_coding,na
AT3G10730,0.000710080859924923,SUN2,3,-1,protein_coding,na
AT3G58690,0.000709883107266179,AT3G58690,3,1,protein_coding,na
AT1G59680,0.000709869990062669,EDA1,1,1,protein_coding,na
AT4G24910,0.000709863566563326,AT4G24910,4,-1,protein_coding,na
AT2G24470,0.000709827820822334,AT2G24470,2,-1,protein_coding,na
AT3G60510,0.000709824151032097,AT3G60510,3,-1,protein_coding,na
AT1G67148,0.00070981593141592,AT1G67148,1,1,protein_coding,na
AT1G47570,0.000709757712645318,AT1G47570,1,1,protein_coding,na
AT3G26340,0.000709744287115678,PBE2,3,-1,protein_coding,na
AT4G21470,0.000709689647186699,FHY,4,1,protein_coding,na
AT3G22723,0.000709627493575565,AT3G22723,3,1,protein_coding,na
AT1G10220,0.000709530188721207,AT1G10220,1,1,protein_coding,na
AT2G18200,0.000709432737369766,AT2G18200,2,-1,protein_coding,na
AT1G29980,0.00070930601363142,AT1G29980,1,-1,protein_coding,na
AT2G45550,0.000709178384234268,CYP76C4,2,-1,protein_coding,na
AT2G32310,0.000709007553901995,AT2G32310,2,1,protein_coding,na
AT4G23600,0.000708922346223739,CORI3,4,1,protein_coding,na
AT3G25670,0.000708869418978576,AT3G25670,3,-1,protein_coding,na
AT3G32180,0.000708839372037184,AT3G32180,3,-1,protein_coding,na
AT1G61080,0.000708734420254483,AT1G61080,1,-1,protein_coding,na
AT3G54830,0.00070866964028544,AT3G54830,3,-1,protein_coding,na
AT4G26650,0.000708585165379001,AT4G26650,4,1,protein_coding,na
AT1G51460,0.00070852631193363,ABCG13,1,-1,protein_coding,na
AT3G13020,0.000708403823141385,AT3G13020,3,-1,protein_coding,na
AT2G39500,0.000708119456586366,AT2G39500,2,1,protein_coding,na
AT4G34890,0.000708090781195193,XDH1,4,-1,protein_coding,na
AT1G15190,0.000708083936803115,FLA19,1,1,protein_coding,na
AT2G04160,0.000708029207078428,AIR3,2,-1,protein_coding,na
AT3G12070,0.000707862255265135,RGTB2,3,-1,protein_coding,na
AT1G49700,0.000707735685840914,AT1G49700,1,-1,protein_coding,na
AT1G71080,0.000707443728050953,AT1G71080,1,-1,protein_coding,na
AT4G02750,0.000707437673499052,PCMP-H24,4,-1,protein_coding,na
AT4G07932,0.000707410433310083,AT4G07932,4,1,protein_coding,na
AT2G35610,0.000707401918569375,XEG113,2,-1,protein_coding,na
AT3G52790,0.000707179239922489,AT3G52790,3,-1,protein_coding,na
AT5G05120,0.000707148685423081,AT5G05120,5,1,transcription_factor,C2H2
AT1G05290,0.000707060334426677,AT1G05290,1,-1,protein_coding,na
AT4G09860,0.000707009123802392,AT4G09860,4,-1,protein_coding,na
AT2G25640,0.000706916325829689,AT2G25640,2,1,protein_coding,na
AT3G19510,0.00070688090005296,HAT3.1,3,-1,transcription_factor,Homeobox
AT5G09976,0.000706845095829094,AT5G09976,5,1,protein_coding,na
AT3G60440,0.000706770672100724,AT3G60440,3,1,protein_coding,na
AT1G08810,0.000706754003124453,MYB60,1,-1,transcription_factor,MYB
AT1G66120,0.000706735863122119,AAE11,1,1,protein_coding,na
AT1G44940,0.000706728383918004,AT1G44940,1,1,protein_coding,na
AT3G48320,0.00070655790486607,CYP71A21,3,1,protein_coding,na
AT3G21900,0.000706526641551575,CRRSP16,3,1,protein_coding,na
AT3G24310,0.000706482639000042,MYB305,3,-1,transcription_factor,MYB
AT2G25370,0.000706388239550089,AT2G25370,2,1,protein_coding,na
AT5G26060,0.000706293534208479,SPH12,5,-1,protein_coding,na
AT5G09970,0.000706195976498007,CYP78A7,5,1,protein_coding,na
AT4G01703,0.000706139571048126,AT4G01703,4,-1,protein_coding,na
AT2G40600,0.000706111196321992,AT2G40600,2,-1,protein_coding,na
AT3G46490,0.00070611102517374,AT3G46490,3,1,protein_coding,na
AT5G26260,0.000706046460899065,AT5G26260,5,1,protein_coding,na
AT3G14030,0.000706006809549487,AT3G14030,3,-1,protein_coding,na
AT1G61097,0.000705904878931936,AT1G61097,1,-1,protein_coding,na
AT5G16715,0.000705758116434195,EMB2247,5,1,protein_coding,na
AT2G16060,0.000705683544453744,AHB1,2,-1,protein_coding,na
AT1G77150,0.000705675421252303,AT1G77150,1,-1,protein_coding,na
AT4G39380,0.00070565947672727,AT4G39380,4,-1,protein_coding,na
AT5G37890,0.000705638996241359,AT5G37890,5,-1,protein_coding,na
AT5G43330,0.000705531724231962,MDH2,5,1,protein_coding,na
AT4G34600,0.000705344361568066,CIF2,4,1,protein_coding,na
AT1G72900,0.000705277205755239,AT1G72900,1,1,protein_coding,na
AT3G29180,0.000705224563523816,AT3G29180,3,1,protein_coding,na
AT1G72570,0.000704967303122105,AIL1,1,1,transcription_factor,AP2-EREBP
AT2G39010,0.000704949759471098,PIP2-6,2,1,protein_coding,na
AT5G01910,0.000704806511855898,AT5G01910,5,-1,protein_coding,na
AT1G43800,0.000704790651239492,S-ACP-DES6,1,1,protein_coding,na
AT1G79700,0.000704771314053234,AT1G79700,1,-1,transcription_factor,AP2-EREBP
AT2G20390,0.000704746734732409,AT2G20390,2,-1,protein_coding,na
AT5G09480,0.000704714675133558,AT5G09480,5,-1,protein_coding,na
AT4G18060,0.000704681848612478,SH3P3,4,-1,protein_coding,na
AT2G19000,0.000704656659268169,AT2G19000,2,1,protein_coding,na
AT2G31790,0.000704616054291564,UGT74C1,2,1,protein_coding,na
AT3G18430,0.000704582884741095,AT3G18430,3,1,protein_coding,na
AT1G67390,0.000704492390834332,AT1G67390,1,1,protein_coding,na
AT3G23370,0.000704403397075991,AT3G23370,3,1,protein_coding,na
AT4G07380,0.000704381158732196,AT4G07380,4,-1,protein_coding,na
AT1G74880,0.000704246334294665,ndhO,1,-1,protein_coding,na
AT2G46450,0.000704233142835799,CNGC12,2,1,protein_coding,na
AT4G02220,0.000704219358698022,AT4G02220,4,1,protein_coding,na
AT5G08490,0.000704110317006786,PCMP-E32,5,-1,protein_coding,na
AT1G77765,0.000704035587913129,AT1G77765,1,1,protein_coding,na
AT4G11210,0.000703863918028439,DIR14,4,1,protein_coding,na
AT4G33930,0.000703857032380895,AT4G33930,4,-1,protein_coding,na
AT2G04063,0.000703770311231805,AT2G04063,2,-1,protein_coding,na
AT3G14150,0.000703748151452706,GLO3,3,-1,protein_coding,na
AT1G35680,0.000703665576955506,RPL21,1,1,protein_coding,na
AT2G36930,0.000703645660803957,AT2G36930,2,-1,transcription_factor,C2H2
AT1G74170,0.00070335920453074,AtRLP13,1,-1,protein_coding,na
AT5G24780,0.000703281319121267,VSP1,5,-1,protein_coding,na
AT1G68640,0.000703275120850884,PAN,1,-1,transcription_factor,bZIP
AT1G19680,0.000703273780524956,AT1G19680,1,1,protein_coding,na
AT3G49890,0.000702967753451913,AT3G49890,3,1,protein_coding,na
AT4G15165,0.000702934974731614,PAC2,4,1,protein_coding,na
AT4G38520,0.000702914843932864,AT4G38520,4,-1,protein_coding,na
AT2G01660,0.000702906586055492,CRRSP12,2,-1,protein_coding,na
AT2G19660,0.000702778800452361,AT2G19660,2,-1,protein_coding,na
AT2G46070,0.000702661218479501,ATMPK12,2,-1,protein_coding,na
AT2G35140,0.000702652449652937,AT2G35140,2,1,protein_coding,na
AT4G25780,0.000702640175132543,AT4G25780,4,1,protein_coding,na
AT5G17480,0.000702593348643296,CML29,5,1,protein_coding,na
AT1G18070,0.000702556052443484,AT1G18070,1,-1,protein_coding,na
AT2G36480,0.000702548641996085,AT2G36480,2,-1,protein_coding,na
AT3G02300,0.000702399619158062,AT3G02300,3,1,protein_coding,na
AT1G79760,0.000702311142727882,DTA4,1,1,protein_coding,na
AT4G22050,0.000702206678353271,AT4G22050,4,1,protein_coding,na
AT1G30870,0.00070216086730984,PER7,1,1,protein_coding,na
AT4G37000,0.00070215211551437,RCCR,4,1,protein_coding,na
AT1G11750,0.000702095818986353,CLPP6,1,1,protein_coding,na
AT3G21850,0.000701913376415417,ASK9,3,-1,protein_coding,na
AT2G15240,0.00070190223141352,AT2G15240,2,-1,protein_coding,na
AT1G58080,0.000701823404201919,HISN1A,1,-1,protein_coding,na
AT4G18930,0.000701807569494805,AT4G18930,4,1,protein_coding,na
AT1G52070,0.000701765533998484,JAL10,1,-1,protein_coding,na
AT2G23110,0.000701744480358831,AT2G23110,2,1,protein_coding,na
AT1G17540,0.000701701490923356,AT1G17540,1,-1,protein_coding,na
AT3G09380,0.00070166415402139,AEL2,3,-1,protein_coding,na
AT4G35800,0.000701664003747435,NRPB1,4,-1,protein_coding,na
AT1G67040,0.000701639076147016,AT1G67040,1,-1,protein_coding,na
AT1G21930,0.000701552021793785,AT1G21930,1,1,protein_coding,na
AT4G27590,0.000701431029741711,AT4G27590,4,1,protein_coding,na
AT1G09470,0.000701394306604569,NEAP3,1,-1,protein_coding,na
AT4G22305,0.000701360598222013,SOBER1,4,-1,protein_coding,na
AT1G23790,0.000701339418518446,AT1G23790,1,1,protein_coding,na
AT1G27540,0.000701318853865997,AT1G27540,1,-1,protein_coding,na
AT3G21450,0.000701264960249538,AT3G21450,3,-1,protein_coding,na
AT3G62330,0.000701153067903023,AT3G62330,3,-1,protein_coding,na
AT2G30200,0.000700904923370877,AT2G30200,2,-1,protein_coding,na
AT2G31170,0.00070088243124061,SYCO,2,-1,protein_coding,na
AT1G51910,0.000700859600372561,AT1G51910,1,-1,protein_coding,na
AT5G16960,0.000700791834896566,AT5G16960,5,-1,protein_coding,na
AT3G10530,0.000700711407413175,AT3G10530,3,1,protein_coding,na
AT3G59870,0.000700583896711772,AT3G59870,3,-1,protein_coding,na
AT1G10670,0.00070053959493626,ACLA-1,1,1,protein_coding,na
AT3G24068,0.000700414395866219,AT3G24068,3,-1,protein_coding,na
AT4G28397,0.000700397594113035,AT4G28397,4,1,protein_coding,na
AT2G15025,0.000700327150860781,AT2G15025,2,-1,protein_coding,na
AT3G15000,0.000700239306106002,MORF8,3,1,protein_coding,na
AT1G01860,0.000700175241366053,PFC1,1,-1,protein_coding,na
AT3G13404,0.000700114079275649,AT3G13404,3,-1,protein_coding,na
AT3G25540,0.000700062778409151,LAG1,3,1,protein_coding,na
AT3G09480,0.00069977493485283,AT3G09480,3,-1,protein_coding,na
AT1G74220,0.000699744015589469,AT1G74220,1,-1,protein_coding,na
AT1G59700,0.000699692633267672,GSTU16,1,1,protein_coding,na
AT2G04840,0.00069963217859324,AT2G04840,2,1,protein_coding,na
