GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT5G35180,3.95460145629877,AT5G35180,5,1,protein_coding,na
AT1G63470,3.95454235599618,AHL5,1,-1,protein_coding,na
AT3G49190,3.95448092144996,AT3G49190,3,-1,protein_coding,na
AT3G18460,3.95427243167479,PCR4,3,-1,protein_coding,na
AT1G13950,3.95416446588531,ELF5A-1,1,1,protein_coding,na
AT3G03480,3.95413031938809,CHAT,3,-1,protein_coding,na
AT2G25570,3.95364846413507,AT2G25570,2,-1,protein_coding,na
AT3G22200,3.95326313006822,POP2,3,1,protein_coding,na
AT3G07070,3.95325269367761,PBL26,3,1,protein_coding,na
AT3G22190,3.95311714621758,IQD5,3,-1,protein_coding,na
AT4G37340,3.95303621248253,CYP81D3,4,-1,protein_coding,na
AT3G17580,3.9530180163288,AT3G17580,3,1,protein_coding,na
AT1G34245,3.95281774860613,EPF2,1,1,protein_coding,na
AT2G14282,3.95182879427699,SCRL18,2,-1,protein_coding,na
AT5G15530,3.95157266772361,BCCP2,5,1,protein_coding,na
AT5G26230,3.95144182946468,MAKR1,5,-1,protein_coding,na
AT5G28540,3.95130451375034,MED37A,5,-1,protein_coding,na
AT5G37430,3.95127089836878,AT5G37430,5,1,protein_coding,na
AT1G10000,3.951229662295,AT1G10000,1,-1,protein_coding,na
AT2G44140,3.95069112463222,ATG4A,2,-1,protein_coding,na
AT3G47780,3.95048148182816,ABCA7,3,1,protein_coding,na
AT3G58350,3.95045413886362,RTM3,3,-1,protein_coding,na
AT1G60650,3.95016833711787,RZ1B,1,1,protein_coding,na
AT1G48870,3.95005528564579,AT1G48870,1,-1,protein_coding,na
AT3G46613,3.95001137141043,RTFL4,3,1,protein_coding,na
AT3G03500,3.94970426606078,AT3G03500,3,1,protein_coding,na
AT3G03760,3.94965372610954,LBD20,3,1,protein_coding,na
AT1G06350,3.94963543017651,AT1G06350,1,-1,protein_coding,na
AT1G15850,3.94962276785437,AT1G15850,1,-1,protein_coding,na
AT1G55070,3.94959904688111,AT1G55070,1,1,protein_coding,na
AT2G17340,3.949586098532,AT2G17340,2,-1,protein_coding,na
AT2G35460,3.94953845229576,AT2G35460,2,1,protein_coding,na
AT1G57720,3.94937601444564,AT1G57720,1,1,protein_coding,na
AT4G22756,3.94933083723179,SMO1-2,4,-1,protein_coding,na
AT2G13680,3.94930620753882,CALS5,2,1,protein_coding,na
AT1G47885,3.94918484553234,AT1G47885,1,-1,protein_coding,na
AT1G26220,3.94891394601764,AT1G26220,1,1,protein_coding,na
AT4G29830,3.94860998743959,VIP3,4,1,protein_coding,na
AT3G13784,3.94837433549098,CWINV5,3,-1,protein_coding,na
AT1G48190,3.94831343024999,AT1G48190,1,-1,protein_coding,na
AT1G20850,3.94830070546871,XCP2,1,1,protein_coding,na
AT3G18600,3.94812462690072,RH51,3,-1,protein_coding,na
AT5G26290,3.94745780779715,AT5G26290,5,1,protein_coding,na
AT1G66045,3.9473818250508,AT1G66045,1,1,protein_coding,na
AT5G01920,3.94693083715791,STN8,5,1,protein_coding,na
AT1G01640,3.94673556918161,AT1G01640,1,-1,protein_coding,na
AT1G78450,3.94662786019697,AT1G78450,1,-1,protein_coding,na
AT1G15380,3.94644576590234,AT1G15380,1,1,protein_coding,na
AT1G03780,3.94598981921991,TPX2,1,-1,protein_coding,na
AT1G04220,3.94587894306193,KCS2,1,-1,protein_coding,na
AT1G21475,3.94586825390155,AT1G21475,1,-1,protein_coding,na
AT2G30432,3.9455662291564,TCL1,2,-1,protein_coding,na
AT1G58330,3.94550883105571,ZW2,1,1,protein_coding,na
AT5G17260,3.94544386411002,NAC086,5,-1,transcription_factor,NAC
AT1G02405,3.94515004535854,AT1G02405,1,-1,protein_coding,na
AT1G62960,3.94513096987482,ACS10,1,-1,protein_coding,na
AT5G06270,3.94512840809493,AT5G06270,5,1,protein_coding,na
AT1G60880,3.94488977756051,AGL56,1,1,transcription_factor,MADS
AT2G37260,3.9448685853839,WRKY44,2,1,transcription_factor,WRKY
AT3G60630,3.94486830019932,SCL22,3,-1,transcription_factor,GRAS
AT3G09210,3.94397445028372,PTAC13,3,-1,protein_coding,na
AT3G06100,3.94390318046148,NIP7-1,3,-1,protein_coding,na
AT1G72020,3.94380526987778,AT1G72020,1,-1,protein_coding,na
AT3G07540,3.94367985550759,FH10,3,-1,protein_coding,na
AT3G63190,3.94359365414879,RRF,3,-1,protein_coding,na
AT4G17500,3.94324246740748,ERF1A,4,1,transcription_factor,AP2-EREBP
AT5G19855,3.94303738733349,RBCX2,5,-1,protein_coding,na
AT5G03590,3.94295855684577,AT5G03590,5,1,protein_coding,na
AT3G62150,3.94291528496106,ABCB21,3,-1,protein_coding,na
AT1G30750,3.94277543821898,AT1G30750,1,-1,protein_coding,na
AT3G53260,3.94256135998073,PAL2,3,-1,protein_coding,na
AT1G48620,3.94253415518344,HON5,1,-1,protein_coding,na
AT2G21040,3.94237251220856,AT2G21040,2,1,protein_coding,na
AT2G45480,3.94230784268104,GRF9,2,1,transcription_factor,GRF
AT2G04025,3.94230005766708,RGF3,2,-1,protein_coding,na
AT1G04590,3.94188652563737,AT1G04590,1,-1,protein_coding,na
AT4G09300,3.94174999469768,AT4G09300,4,1,protein_coding,na
AT4G25300,3.94162757196171,AT4G25300,4,1,protein_coding,na
AT2G19530,3.94134338502841,AT2G19530,2,1,protein_coding,na
AT1G51400,3.94081355530467,AT1G51400,1,-1,protein_coding,na
AT2G25510,3.94059062742863,AT2G25510,2,1,protein_coding,na
AT1G14850,3.94056663239866,NUP155,1,-1,protein_coding,na
AT2G38410,3.94052145422832,TOL6,2,-1,protein_coding,na
AT2G25640,3.94033571723388,AT2G25640,2,1,protein_coding,na
AT5G43450,3.94019250862543,AT5G43450,5,-1,protein_coding,na
AT3G57450,3.94009586515636,AT3G57450,3,1,protein_coding,na
AT4G10270,3.93999588347757,AT4G10270,4,1,protein_coding,na
AT3G45690,3.93995788469155,NPF2.2,3,1,protein_coding,na
AT3G17620,3.93987814284122,AT3G17620,3,-1,protein_coding,na
AT1G03490,3.93977171438535,NAC006,1,1,protein_coding,na
AT3G59070,3.93974788439861,AT3G59070,3,-1,protein_coding,na
AT2G35270,3.93951686311718,AHL21,2,1,protein_coding,na
AT2G37750,3.9393977855778,AT2G37750,2,1,protein_coding,na
AT5G13480,3.93938947074456,FY,5,-1,protein_coding,na
AT3G55290,3.93861996446976,AT3G55290,3,1,protein_coding,na
AT1G65310,3.93849133827656,ATXTH17,1,1,protein_coding,na
AT1G47890,3.93838194877307,AtRLP7,1,1,protein_coding,na
AT4G15310,3.93815582325466,CYP702A3,4,1,protein_coding,na
AT2G33705,3.93804433347529,AT2G33705,2,1,protein_coding,na
AT1G60340,3.93800867624535,AT1G60340,1,-1,transcription_factor,NAC
AT3G19000,3.93798759008266,AT3G19000,3,-1,protein_coding,na
AT2G39030,3.93785074430168,NATA1,2,1,protein_coding,na
AT1G05020,3.9378030635136,AP180,1,-1,protein_coding,na
AT3G03660,3.93764253112212,WOX11,3,-1,transcription_factor,Homeobox
AT2G37200,3.93759126496224,AT2G37200,2,-1,protein_coding,na
AT5G26930,3.93744932522328,GATA23,5,1,transcription_factor,C2C2-Gata
AT2G35380,3.93738337146555,PER20,2,1,protein_coding,na
AT3G45530,3.93728157295198,AT3G45530,3,-1,protein_coding,na
AT1G74770,3.93694666139143,AT1G74770,1,-1,protein_coding,na
AT4G24580,3.93691202599947,REN1,4,-1,protein_coding,na
AT3G21200,3.93682451517796,GLUTRBP,3,1,protein_coding,na
AT5G42100,3.93622968081652,ATBG_PPAP,5,-1,protein_coding,na
AT4G13290,3.93611978806656,CYP71A19,4,1,protein_coding,na
AT5G09940,3.93590966313924,AT5G09940,5,1,protein_coding,na
AT5G13110,3.93580832187672,G6PD2,5,1,protein_coding,na
AT4G25150,3.93573503835102,AT4G25150,4,-1,protein_coding,na
AT5G19380,3.9355240843184,CLT1,5,-1,protein_coding,na
AT5G15480,3.93540181046076,AT5G15480,5,-1,transcription_factor,C2H2
AT4G20290,3.93488211976724,AT4G20290,4,-1,protein_coding,na
AT2G20390,3.93480407683445,AT2G20390,2,-1,protein_coding,na
AT1G76430,3.93419356721751,PHT1-9,1,-1,protein_coding,na
AT4G21150,3.93374342954292,RPN2,4,1,protein_coding,na
AT1G13280,3.93372240859987,AOC4,1,1,protein_coding,na
AT1G56600,3.93339719819305,GOLS2,1,1,protein_coding,na
AT3G06890,3.93331506885734,AT3G06890,3,1,protein_coding,na
AT5G26650,3.93254854334654,AGL36,5,1,transcription_factor,MADS
AT3G11410,3.93253881091288,PP2CA,3,-1,protein_coding,na
AT1G20770,3.93251599747626,AT1G20770,1,-1,protein_coding,na
AT5G07470,3.93245737788007,MSRA3,5,-1,protein_coding,na
AT2G28085,3.9324040655147,AT2G28085,2,-1,protein_coding,na
AT1G17285,3.93225026697053,AT1G17285,1,1,protein_coding,na
AT1G50870,3.93218436388994,AT1G50870,1,1,protein_coding,na
AT1G14770,3.93190455084873,AT1G14770,1,-1,protein_coding,na
AT1G03710,3.9316600940551,AT1G03710,1,1,protein_coding,na
AT1G17080,3.93156714979766,AT1G17080,1,-1,protein_coding,na
AT1G53610,3.93145657813545,AT1G53610,1,-1,protein_coding,na
AT3G17760,3.93121671912662,GAD5,3,-1,protein_coding,na
AT1G08570,3.93077140026641,ACHT4,1,1,protein_coding,na
AT4G29630,3.9303056908425,CDA3,4,1,protein_coding,na
AT4G01050,3.930292363067,TROL,4,1,protein_coding,na
AT2G43470,3.93025290096217,AT2G43470,2,-1,protein_coding,na
AT2G03580,3.9302088421746,AT2G03580,2,1,protein_coding,na
AT1G78770,3.93017105407294,APC6,1,1,protein_coding,na
AT3G44320,3.92995713251888,NIT3,3,1,protein_coding,na
AT3G14740,3.92991494645098,AT3G14740,3,-1,transcription_factor,C2H2
AT1G74470,3.92956074633325,CHLP,1,1,protein_coding,na
AT5G42650,3.92936809116898,CYP74A,5,-1,protein_coding,na
AT2G09840,3.92932721843614,AT2G09840,2,-1,protein_coding,na
AT4G35660,3.92901577827655,AT4G35660,4,1,protein_coding,na
AT1G05630,3.92898638942747,AT5PTASE13,1,1,protein_coding,na
AT1G02520,3.92886219799013,ABCB11,1,1,protein_coding,na
AT4G11600,3.92881127095108,GPX6,4,-1,protein_coding,na
AT2G35850,3.92867986636048,AT2G35850,2,1,protein_coding,na
AT2G34460,3.9282606396179,AT2G34460,2,1,protein_coding,na
AT4G33770,3.92825103478638,ITPK2,4,-1,protein_coding,na
AT5G05860,3.92805071630554,UGT76C2,5,1,protein_coding,na
AT4G11000,3.92779053284196,AT4G11000,4,1,protein_coding,na
AT1G05085,3.92774761632085,AT1G05085,1,1,protein_coding,na
AT1G69485,3.92751477464721,AT1G69485,1,-1,protein_coding,na
AT1G27470,3.92734969763034,AT1G27470,1,-1,protein_coding,na
AT3G03580,3.92725353446659,PCMP-H23,3,-1,protein_coding,na
AT4G11870,3.92723444124883,AT4G11870,4,-1,protein_coding,na
AT1G14250,3.92675594923301,APY5,1,1,protein_coding,na
AT1G48200,3.9267157828773,AT1G48200,1,-1,protein_coding,na
AT4G14385,3.92633032327512,AT4G14385,4,-1,protein_coding,na
AT3G63490,3.9262829073929,RPL1,3,1,protein_coding,na
AT1G67100,3.92623263409412,LBD40,1,1,protein_coding,na
AT2G40200,3.92610327859096,BHLH51,2,1,transcription_factor,bHLH
AT1G17120,3.9258029943733,CAT8,1,1,protein_coding,na
AT5G10380,3.92568567799197,ATL55,5,1,transcription_factor,C3H
AT2G03230,3.92513095915176,AT2G03230,2,1,protein_coding,na
AT2G46630,3.92502863715265,AT2G46630,2,1,protein_coding,na
AT5G29560,3.92491918987273,AT5G29560,5,-1,protein_coding,na
AT3G13310,3.92467598644447,AT3G13310,3,-1,protein_coding,na
AT3G44755,3.9246330515773,AT3G44755,3,1,protein_coding,na
AT5G22100,3.92462218097001,AT5G22100,5,1,protein_coding,na
AT2G43030,3.92458529837437,RPL3A,2,1,protein_coding,na
AT4G27415,3.9245595596996,AT4G27415,4,1,protein_coding,na
AT2G31780,3.92451780212351,ATARI11,2,1,protein_coding,na
AT4G36230,3.92435121583373,AT4G36230,4,1,protein_coding,na
AT1G34575,3.92434982567969,AT1G34575,1,-1,protein_coding,na
AT4G23250,3.92434863299025,EMB1290,4,-1,protein_coding,na
AT3G12190,3.92387313503303,AT3G12190,3,1,protein_coding,na
AT1G51040,3.92385836910177,PI4KA2,1,1,protein_coding,na
AT1G68480,3.92373083439866,JAG,1,-1,transcription_factor,C2H2
AT1G11125,3.92371570578186,AT1G11125,1,1,protein_coding,na
AT1G20530,3.92325622442974,AT1G20530,1,-1,protein_coding,na
AT3G44340,3.92298311783364,CEF,3,-1,protein_coding,na
AT4G32840,3.92292769138196,PFK6,4,-1,protein_coding,na
AT4G00315,3.92271473441368,AT4G00315,4,1,protein_coding,na
AT4G22660,3.92264672095651,AT4G22660,4,-1,protein_coding,na
AT5G04370,3.92197373839821,NAMT1,5,1,protein_coding,na
AT4G10100,3.92192642199877,CNX7,4,1,protein_coding,na
AT3G23450,3.92181322275882,AT3G23450,3,1,protein_coding,na
AT4G35050,3.92169597406744,MSI3,4,-1,protein_coding,na
AT5G03640,3.92141765023149,AT5G03640,5,1,protein_coding,na
AT2G29590,3.92126741116286,AT2G29590,2,-1,protein_coding,na
AT2G47140,3.92105111108476,SDR3B,2,-1,protein_coding,na
AT3G01070,3.92085534826331,ENODL16,3,1,protein_coding,na
AT2G34910,3.9207989616186,AT2G34910,2,1,protein_coding,na
AT3G24220,3.92077394667608,NCED6,3,1,protein_coding,na
AT3G27750,3.92071277180544,THA8,3,1,protein_coding,na
AT1G53325,3.92053483563276,AT1G53325,1,-1,protein_coding,na
AT2G24370,3.92029568061434,AT2G24370,2,-1,protein_coding,na
AT5G23220,3.92013167061559,NIC3,5,-1,protein_coding,na
AT1G62500,3.91988123472023,AT1G62500,1,1,protein_coding,na
AT1G11860,3.91969242206327,AT1G11860,1,1,protein_coding,na
AT1G24220,3.91916855778237,AT1G24220,1,-1,protein_coding,na
AT1G03230,3.91914162355048,AT1G03230,1,1,protein_coding,na
AT1G32770,3.91908644071007,NAC012,1,-1,transcription_factor,NAC
AT3G45560,3.91906151255975,AT3G45560,3,-1,protein_coding,na
AT3G21270,3.91896951193923,DOF3.1,3,1,transcription_factor,C2C2-Dof
AT1G06800,3.91880461543722,PLA-I{gamma}1,1,-1,protein_coding,na
AT3G62180,3.91827204894746,AT3G62180,3,-1,protein_coding,na
AT1G18280,3.91814389157911,AT1G18280,1,1,protein_coding,na
AT2G22475,3.91778070119246,GEM,2,1,protein_coding,na
AT2G01530,3.91764326052186,MLP329,2,1,protein_coding,na
AT1G33090,3.91743907212653,DTX22,1,1,protein_coding,na
AT2G42470,3.91715989151906,AT2G42470,2,-1,protein_coding,na
AT5G13330,3.91711910393522,ERF113,5,1,transcription_factor,AP2-EREBP
AT3G19490,3.91668128418477,NHD1,3,-1,protein_coding,na
AT5G03860,3.91646814298096,MLS,5,-1,protein_coding,na
AT1G11760,3.91623745237926,MED32,1,-1,protein_coding,na
AT5G09900,3.91541591067014,EMB2107,5,-1,protein_coding,na
AT1G73190,3.91522039124322,TIP3-1,1,1,protein_coding,na
AT3G53980,3.91516459486065,AT3G53980,3,-1,protein_coding,na
AT2G37220,3.9150351861105,CP29B,2,-1,protein_coding,na
AT4G39030,3.91477915932522,DTX47,4,1,protein_coding,na
AT5G03170,3.91473902456179,FLA11,5,-1,protein_coding,na
AT5G02500,3.9146166407845,MED37E,5,-1,protein_coding,na
AT4G02090,3.91456733003233,AT4G02090,4,1,protein_coding,na
AT3G29410,3.91450871692781,TPS25,3,-1,protein_coding,na
AT1G49220,3.91427056122431,ATL10,1,1,protein_coding,na
AT4G35295,3.91425882203525,AT4G35295,4,1,protein_coding,na
AT2G46535,3.91421174230849,AT2G46535,2,1,protein_coding,na
AT1G71990,3.91413943150813,FUT13,1,1,protein_coding,na
AT3G17780,3.9141126190354,AT3G17780,3,1,protein_coding,na
AT3G18290,3.91391962697207,BTS,3,1,transcription_factor,C2H2
AT1G54385,3.91376042375543,SINE1,1,-1,protein_coding,na
AT3G59470,3.91373730478975,AT3G59470,3,-1,protein_coding,na
AT1G26710,3.91361697500462,AT1G26710,1,-1,protein_coding,na
AT5G20190,3.91347788374041,AT5G20190,5,1,protein_coding,na
AT4G23260,3.91346787253119,CRK18,4,-1,protein_coding,na
AT4G00660,3.91334821829103,RH8,4,1,protein_coding,na
AT1G53640,3.91319694702422,AT1G53640,1,-1,protein_coding,na
AT3G06650,3.91270864120074,ACLB-1,3,-1,protein_coding,na
AT4G37660,3.91252994020219,AT4G37660,4,1,protein_coding,na
AT5G08090,3.91249310414362,AT5G08090,5,1,protein_coding,na
AT3G24100,3.91245195866524,AT3G24100,3,1,protein_coding,na
AT4G38970,3.91231751253164,FBA2,4,-1,protein_coding,na
AT5G15550,3.91231199528185,WDR12,5,-1,protein_coding,na
AT4G20440,3.91226432369987,SMB,4,-1,protein_coding,na
AT5G03490,3.91219474601271,UGT89A2,5,1,protein_coding,na
AT1G72350,3.91219234269616,AT1G72350,1,-1,transcription_factor,MADS
AT2G31570,3.91183879039459,GPX2,2,-1,protein_coding,na
AT5G14420,3.91181587039494,RGLG2,5,-1,protein_coding,na
AT5G11050,3.91134137649406,MYB64,5,1,transcription_factor,MYB
AT1G48220,3.91132281753399,AT1G48220,1,1,protein_coding,na
AT1G75350,3.91113656474811,RPL31,1,1,protein_coding,na
AT1G11680,3.91093079036607,CYP51G1,1,1,protein_coding,na
AT1G32170,3.91052060366081,XTH30,1,1,protein_coding,na
AT1G58290,3.91047355237208,HEMA1,1,-1,protein_coding,na
AT2G37970,3.91001164231704,SOUL-1,2,1,protein_coding,na
AT2G42810,3.90994701652358,PAPP5,2,-1,protein_coding,na
AT4G13760,3.90986900295404,AT4G13760,4,1,protein_coding,na
AT5G15720,3.909736829555,GLIP7,5,-1,protein_coding,na
AT4G31150,3.90943831228739,AT4G31150,4,-1,protein_coding,na
AT1G28590,3.90927614628983,AT1G28590,1,-1,protein_coding,na
AT4G05230,3.90925358001031,AT4G05230,4,1,protein_coding,na
AT2G40116,3.90918913137542,PLC6,2,1,protein_coding,na
AT3G47930,3.9091703848597,GLDH,3,1,protein_coding,na
AT4G26790,3.90897333403884,AT4G26790,4,1,protein_coding,na
AT2G44400,3.90896452893553,AT2G44400,2,1,protein_coding,na
AT1G05190,3.90886230972646,RPL6,1,-1,protein_coding,na
AT1G78020,3.90882781449457,AT1G78020,1,1,protein_coding,na
AT1G53180,3.90857764082212,AT1G53180,1,1,protein_coding,na
AT2G29440,3.90857247671976,GSTU6,2,-1,protein_coding,na
AT4G16810,3.90833948580832,AT4G16810,4,-1,protein_coding,na
AT2G34880,3.90830195889363,JMJ15,2,-1,transcription_factor,JUMONJI
AT5G04990,3.90825391475541,SUN1,5,-1,protein_coding,na
AT5G42223,3.90815073528853,AT5G42223,5,-1,protein_coding,na
AT1G68270,3.90793105715524,AEE22,1,-1,protein_coding,na
AT4G34620,3.90788069187005,RPS16-1,4,-1,protein_coding,na
AT5G10720,3.90765422470209,AHK5,5,1,protein_coding,na
AT1G75690,3.9075518379612,LQY1,1,-1,protein_coding,na
AT4G09190,3.90740579953454,AT4G09190,4,1,protein_coding,na
AT1G67000,3.90690149254828,LRK10L-2.8,1,-1,protein_coding,na
AT1G66650,3.9066594706711,AT1G66650,1,-1,protein_coding,na
AT2G01300,3.90663423481128,AT2G01300,2,-1,protein_coding,na
AT3G24640,3.90657109609824,AT3G24640,3,1,protein_coding,na
AT3G21360,3.90651591341615,AT3G21360,3,1,protein_coding,na
AT1G27060,3.90633681097977,AT1G27060,1,1,protein_coding,na
AT5G17720,3.90579492571732,BDG5,5,1,protein_coding,na
AT1G52920,3.90569356882412,GCR2,1,-1,protein_coding,na
AT5G39370,3.90564879726173,AT5G39370,5,1,protein_coding,na
AT1G07180,3.90539043338953,NDA1,1,1,protein_coding,na
AT1G66040,3.90495694360061,ORTH4,1,-1,protein_coding,na
AT5G39240,3.90474097404788,AT5G39240,5,-1,protein_coding,na
AT3G46430,3.90470231980248,AT3G46430,3,1,protein_coding,na
AT3G25640,3.90468621917594,AT3G25640,3,1,protein_coding,na
AT1G71410,3.90463009685397,AT1G71410,1,-1,protein_coding,na
AT3G57160,3.90451160813679,AT3G57160,3,-1,protein_coding,na
AT3G57560,3.90444626386589,NAGK,3,-1,protein_coding,na
AT2G40830,3.90432847789813,RHC1A,2,1,protein_coding,na
AT1G29390,3.90431023344915,COR413IM2,1,-1,protein_coding,na
AT3G58100,3.90422625992279,PDCB5,3,-1,protein_coding,na
AT3G56760,3.90422391491656,CRK7,3,-1,protein_coding,na
AT3G42180,3.90418463822389,AT3G42180,3,-1,protein_coding,na
AT3G08600,3.90418260073377,AT3G08600,3,1,protein_coding,na
AT3G01880,3.90395436804424,AT3G01880,3,1,protein_coding,na
AT4G01703,3.90387855488028,AT4G01703,4,-1,protein_coding,na
AT1G02720,3.90378335798613,GATL5,1,1,protein_coding,na
AT3G18230,3.90368750166994,AT3G18230,3,1,protein_coding,na
AT5G22580,3.90361046816188,AT5G22580,5,1,protein_coding,na
AT3G51240,3.90350901760099,F3H,3,1,protein_coding,na
AT4G07408,3.90346718323328,AT4G07408,4,1,protein_coding,na
AT3G24690,3.90332625548533,AT3G24690,3,1,protein_coding,na
AT4G06599,3.90320406575769,AT4G06599,4,-1,protein_coding,na
AT1G30250,3.9031341209821,AT1G30250,1,-1,protein_coding,na
AT2G22820,3.90310641139276,AT2G22820,2,-1,protein_coding,na
AT1G26700,3.90309464004779,MLO14,1,1,protein_coding,na
AT1G05690,3.90309274381368,BT3,1,1,protein_coding,na
AT2G47880,3.90286410945339,GRXC13,2,1,protein_coding,na
AT3G01860,3.90277416569682,AT3G01860,3,1,protein_coding,na
AT3G23000,3.9026040779089,CIPK7,3,1,protein_coding,na
AT3G59890,3.90182219515949,DAPB2,3,-1,protein_coding,na
AT3G12350,3.9014350078882,AT3G12350,3,1,protein_coding,na
AT2G29490,3.90137604092447,GSTU1,2,-1,protein_coding,na
AT2G36330,3.90100488312334,AT2G36330,2,1,protein_coding,na
AT5G43590,3.9009522965773,AT5G43590,5,-1,protein_coding,na
AT1G12260,3.90092220630434,NAC007,1,-1,transcription_factor,NAC
AT5G40390,3.90091204256454,RFS5,5,1,protein_coding,na
AT1G24540,3.90027597143114,CYP86C1,1,1,protein_coding,na
AT2G47485,3.90025701003704,AT2G47485,2,1,protein_coding,na
AT1G27135,3.90013521104475,ESFL3,1,1,protein_coding,na
AT3G56590,3.90007667278057,AT3G56590,3,1,protein_coding,na
AT2G01140,3.89914199709899,FBA3,2,-1,protein_coding,na
AT2G29750,3.8991112958754,UGT71C1,2,1,protein_coding,na
AT2G47360,3.89890968755243,AT2G47360,2,1,protein_coding,na
AT3G57670,3.89874233070629,WIP2,3,1,transcription_factor,C2H2
AT4G20810,3.89860459248742,AT4G20810,4,-1,protein_coding,na
AT3G26130,3.89833363495821,AT3G26130,3,-1,protein_coding,na
AT2G43980,3.89828081837719,ITPK4,2,-1,protein_coding,na
AT4G30860,3.89821932889236,ASHR3,4,1,protein_coding,na
AT4G01160,3.89815690458763,AT4G01160,4,-1,protein_coding,na
AT5G25400,3.89746726663767,AT5G25400,5,1,protein_coding,na
AT1G56500,3.89745508856323,SOQ1,1,1,protein_coding,na
AT1G02220,3.89687470529406,NAC003,1,-1,transcription_factor,NAC
AT3G62230,3.89673423573611,AT3G62230,3,1,protein_coding,na
AT5G37650,3.89670901716106,AT5G37650,5,-1,protein_coding,na
AT4G29460,3.8964182613043,PLA2-GAMMA,4,-1,protein_coding,na
AT3G57020,3.89633769363188,SSL9,3,-1,protein_coding,na
AT1G15400,3.89631537709614,AT1G15400,1,-1,protein_coding,na
AT2G32740,3.89568356524895,GT13,2,1,protein_coding,na
AT3G04290,3.89534987874375,LTL1,3,-1,protein_coding,na
AT5G20440,3.89519229897831,MOB2A,5,1,protein_coding,na
AT1G60410,3.89516119115768,AT1G60410,1,1,protein_coding,na
AT2G25090,3.89507096402397,CIPK16,2,-1,protein_coding,na
AT4G16210,3.89458320134235,ECHIA,4,-1,protein_coding,na
AT5G12260,3.89440774175909,AT5G12260,5,1,protein_coding,na
AT2G22470,3.89435053971505,AGP2,2,-1,protein_coding,na
AT4G35810,3.89417623156284,P4H8,4,1,protein_coding,na
AT1G78270,3.89416776736414,UGT85A4,1,-1,protein_coding,na
AT3G04090,3.89404012160484,SIP1-1,3,-1,protein_coding,na
AT1G21350,3.89383404774746,AT1G21350,1,-1,protein_coding,na
AT1G66930,3.89380714472842,LRK10L-2.7,1,1,protein_coding,na
AT3G47010,3.89356485883594,AT3G47010,3,-1,protein_coding,na
AT1G70880,3.89339408084351,AT1G70880,1,-1,protein_coding,na
AT5G34850,3.89285089799158,PAP26,5,-1,protein_coding,na
AT4G24460,3.89268299722054,CLT2,4,1,protein_coding,na
AT1G75090,3.89242244664933,AT1G75090,1,-1,protein_coding,na
AT5G02900,3.89218945454757,CYP96A13,5,1,protein_coding,na
AT2G36420,3.89192074477735,AT2G36420,2,1,protein_coding,na
AT3G17225,3.89168069306288,AT3G17225,3,-1,protein_coding,na
AT1G07850,3.89163343238751,AT1G07850,1,1,protein_coding,na
AT2G38070,3.89159213143197,AT2G38070,2,1,protein_coding,na
AT4G12940,3.891568417296,AT4G12940,4,1,protein_coding,na
AT3G09630,3.89136465309367,RPL4A,3,1,protein_coding,na
AT1G09750,3.89058816880498,AED3,1,1,protein_coding,na
AT3G23470,3.89048618210372,AT3G23470,3,1,protein_coding,na
AT5G39230,3.89036854575216,AT5G39230,5,1,protein_coding,na
AT1G04360,3.89020430940698,ATL1,1,-1,transcription_factor,C3H
AT1G50180,3.89016221142719,AT1G50180,1,1,protein_coding,na
AT3G46310,3.89010182387098,AT3G46310,3,-1,protein_coding,na
AT5G03460,3.89008758040776,AT5G03460,5,1,protein_coding,na
AT2G17380,3.89008028092775,AAP19-1,2,1,protein_coding,na
AT1G43710,3.89004927700681,SDC,1,-1,protein_coding,na
AT2G47730,3.88987966930535,GSTF8,2,1,protein_coding,na
AT1G20480,3.88987125285392,4CLL2,1,-1,protein_coding,na
AT4G34520,3.88985219378265,FAE1,4,1,protein_coding,na
AT4G01985,3.88980956844889,AT4G01985,4,-1,protein_coding,na
AT5G04900,3.88980318792946,NOL,5,1,protein_coding,na
AT1G74920,3.88949412391735,ALDH10A8,1,-1,protein_coding,na
AT4G02380,3.88916508355084,SAG21,4,-1,protein_coding,na
AT2G21970,3.88885982698397,SEP2,2,-1,protein_coding,na
AT2G24800,3.88883016295128,PER18,2,-1,protein_coding,na
AT1G49290,3.88864971648796,AT1G49290,1,-1,protein_coding,na
AT4G16640,3.88838880153819,1MMP,4,-1,protein_coding,na
AT1G11610,3.88825143297096,CYP71A18,1,-1,protein_coding,na
AT5G12170,3.88815185444494,CLT3,5,1,protein_coding,na
AT4G17470,3.88797047733678,AT4G17470,4,-1,protein_coding,na
AT1G14970,3.8878201438531,OFUT4,1,-1,protein_coding,na
AT5G16160,3.88736467373513,AT5G16160,5,-1,protein_coding,na
AT2G24170,3.88663369310529,TMN10,2,-1,protein_coding,na
AT2G15325,3.88641148110064,LTP9,2,-1,protein_coding,na
AT1G80940,3.88639169210788,AT1G80940,1,1,protein_coding,na
AT4G04870,3.88575592688603,CLS,4,-1,protein_coding,na
AT3G07020,3.88544800636849,UGT80A2,3,-1,protein_coding,na
AT5G11560,3.88521182030455,AT5G11560,5,-1,protein_coding,na
AT4G36580,3.88478988627135,AT4G36580,4,1,protein_coding,na
