Ensembl.Gene.ID,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT5G17500,AT5G17500,5,1,protein_coding,na
AT5G17510,AT5G17510,5,-1,protein_coding,na
AT5G17520,RCP1,5,-1,protein_coding,na
AT5G17523,AT5G17523,5,-1,protein_coding,na
AT5G17530,AT5G17530,5,1,protein_coding,na
AT5G17540,AT5G17540,5,-1,protein_coding,na
AT5G17550,PEX19-2,5,-1,protein_coding,na
AT5G17560,AT5G17560,5,1,protein_coding,na
AT5G17570,AT5G17570,5,1,protein_coding,na
AT5G17580,AT5G17580,5,1,protein_coding,na
AT5G17590,AT5G17590,5,-1,protein_coding,na
AT5G17600,AT5G17600,5,-1,transcription_factor,C3H
AT5G17610,AT5G17610,5,1,protein_coding,na
AT5G17620,AT5G17620,5,-1,protein_coding,na
AT5G17630,AT5G17630,5,1,protein_coding,na
AT5G17640,AT5G17640,5,-1,protein_coding,na
AT5G17650,AT5G17650,5,-1,protein_coding,na
AT5G17660,AT5G17660,5,-1,protein_coding,na
AT5G17670,AT5G17670,5,1,protein_coding,na
AT5G17680,AT5G17680,5,1,protein_coding,na
AT5G17690,TFL2,5,-1,protein_coding,na
AT5G17700,AT5G17700,5,-1,protein_coding,na
AT5G17710,EMB1241,5,-1,protein_coding,na
AT5G17720,AT5G17720,5,1,protein_coding,na
AT5G17725,AT5G17725,5,-1,transposable_element_gene,na
AT5G17730,AT5G17730,5,-1,protein_coding,na
AT5G17740,AT5G17740,5,-1,protein_coding,na
AT5G17750,AT5G17750,5,-1,protein_coding,na
AT5G17760,AT5G17760,5,-1,protein_coding,na
AT5G17770,ATCBR,5,-1,protein_coding,na
AT5G17780,AT5G17780,5,-1,protein_coding,na
AT5G17790,VAR3,5,-1,protein_coding,na
AT5G17795,AT5G17795,5,-1,protein_coding,na
AT5G17800,AtMYB56,5,1,transcription_factor,MYB
AT5G17810,WOX12,5,-1,transcription_factor,Homeobox
AT5G17820,AT5G17820,5,-1,protein_coding,na
AT5G17830,AT5G17830,5,1,protein_coding,na
AT5G17840,AT5G17840,5,-1,protein_coding,na
AT5G17847,AT5G17847,5,1,protein_coding,na
AT5G17850,AT5G17850,5,1,protein_coding,na
AT5G17860,CAX7,5,-1,protein_coding,na
AT5G17870,PSRP6,5,1,protein_coding,na
AT5G17880,CSA1,5,-1,protein_coding,na
AT5G17890,CHS3,5,1,protein_coding,na
AT5G17900,AT5G17900,5,1,protein_coding,na
AT5G17910,AT5G17910,5,1,protein_coding,na
AT5G17920,ATCIMS,5,1,protein_coding,na
AT5G17930,AT5G17930,5,-1,protein_coding,na
AT5G17950,AT5G17950,5,-1,protein_coding,na
AT5G17960,AT5G17960,5,-1,protein_coding,na
AT5G17970,AT5G17970,5,-1,protein_coding,na
AT5G17980,AT5G17980,5,1,protein_coding,na
AT5G17990,TRP1,5,1,protein_coding,na
AT5G18000,VDD,5,-1,protein_coding,na
AT5G18005,AT5G18005,5,-1,tRNA,na
AT5G18010,AT5G18010,5,-1,protein_coding,na
AT5G18015,AT5G18015,5,-1,tRNA,na
AT5G18020,AT5G18020,5,-1,protein_coding,na
AT5G18030,AT5G18030,5,1,protein_coding,na
AT5G18037,AT5G18037,5,-1,protein_coding,na
AT5G18040,AT5G18040,5,1,protein_coding,na
AT5G18050,AT5G18050,5,-1,protein_coding,na
AT5G18060,AT5G18060,5,1,protein_coding,na
AT5G18065,AT5G18065,5,1,protein_coding,na
AT5G18070,DRT101,5,1,protein_coding,na
AT5G18080,AT5G18080,5,1,protein_coding,na
AT5G18085,AT5G18085,5,1,tRNA,na
AT5G18090,AT5G18090,5,1,protein_coding,na
AT5G18100,CSD3,5,1,protein_coding,na
AT5G18110,NCBP,5,-1,protein_coding,na
AT5G18120,ATAPRL7,5,1,protein_coding,na
AT5G18130,AT5G18130,5,1,protein_coding,na
AT5G18140,AT5G18140,5,1,protein_coding,na
AT5G18150,AT5G18150,5,-1,protein_coding,na
AT5G18160,AT5G18160,5,1,protein_coding,na
AT5G18170,GDH1,5,1,protein_coding,na
AT5G18180,AT5G18180,5,-1,protein_coding,na
AT5G18190,AT5G18190,5,-1,protein_coding,na
AT5G18200,AT5G18200,5,1,protein_coding,na
AT5G18202,AT5G18202,5,1,pseudogene,na
AT5G18210,AT5G18210,5,1,protein_coding,na
AT5G18220,AT5G18220,5,-1,protein_coding,na
AT5G18230,AT5G18230,5,-1,protein_coding,na
AT5G18240,MYR1,5,-1,transcription_factor,G2-like
AT5G18245,AT5G18245,5,1,ncRNA,na
AT5G18250,AT5G18250,5,1,protein_coding,na
AT5G18255,AT5G18255,5,1,ncRNA,na
AT5G18260,AT5G18260,5,-1,protein_coding,na
AT5G18270,ANAC087,5,-1,transcription_factor,NAC
AT5G18280,ATAPY2,5,-1,protein_coding,na
AT5G18290,SIP1;2,5,-1,protein_coding,na
AT5G18300,anac088,5,1,protein_coding,na
AT5G18310,AT5G18310,5,1,protein_coding,na
AT5G18320,AT5G18320,5,-1,protein_coding,na
AT5G18330,AT5G18330,5,-1,protein_coding,na
AT5G18340,AT5G18340,5,-1,protein_coding,na
AT5G18350,AT5G18350,5,-1,protein_coding,na
AT5G18360,AT5G18360,5,-1,protein_coding,na
AT5G18362,AT5G18362,5,-1,protein_coding,na
AT5G18370,AT5G18370,5,-1,protein_coding,na
AT5G18380,AT5G18380,5,-1,protein_coding,na
AT5G18390,AT5G18390,5,1,protein_coding,na
AT5G18400,AT5G18400,5,-1,protein_coding,na
AT5G18403,AT5G18403,5,1,protein_coding,na
AT5G18404,AT5G18404,5,1,protein_coding,na
AT5G18407,AT5G18407,5,1,protein_coding,na
AT5G18410,PIR,5,-1,protein_coding,na
AT5G18420,AT5G18420,5,-1,protein_coding,na
AT5G18430,AT5G18430,5,-1,protein_coding,na
AT5G18440,AT5G18440,5,1,protein_coding,na
AT5G18450,AT5G18450,5,-1,transcription_factor,AP2-EREBP
AT5G18460,AT5G18460,5,1,protein_coding,na
AT5G18470,AT5G18470,5,1,protein_coding,na
AT5G18475,AT5G18475,5,-1,protein_coding,na
AT5G18480,PGSIP6,5,-1,protein_coding,na
AT5G18490,AT5G18490,5,-1,protein_coding,na
AT5G18500,AT5G18500,5,1,protein_coding,na
AT5G18510,AT5G18510,5,-1,protein_coding,na
AT5G18520,AT5G18520,5,1,protein_coding,na
AT5G18525,AT5G18525,5,-1,protein_coding,na
AT5G18540,AT5G18540,5,1,protein_coding,na
AT5G18550,AT5G18550,5,1,transcription_factor,C2H2
AT5G18560,PUCHI,5,-1,transcription_factor,AP2-EREBP
AT5G18570,EMB269,5,-1,protein_coding,na
AT5G18580,FASS,5,1,protein_coding,na
AT5G18590,AT5G18590,5,-1,protein_coding,na
AT5G18600,AT5G18600,5,-1,protein_coding,na
AT5G18610,AT5G18610,5,1,protein_coding,na
AT5G18620,CHR17,5,-1,protein_coding,na
AT5G18630,AT5G18630,5,1,protein_coding,na
AT5G18633,AT5G18633,5,1,transposable_element_gene,na
AT5G18636,AT5G18636,5,1,protein_coding,na
AT5G18640,AT5G18640,5,1,protein_coding,na
AT5G18650,AT5G18650,5,1,protein_coding,na
AT5G18660,PCB2,5,-1,protein_coding,na
AT5G18661,AT5G18661,5,-1,protein_coding,na
AT5G18670,BMY3,5,1,protein_coding,na
AT5G18680,AtTLP11,5,-1,transcription_factor,TUB
AT5G18690,AGP25,5,-1,protein_coding,na
AT5G18700,RUK,5,-1,protein_coding,na
AT5G18710,AT5G18710,5,1,protein_coding,na
AT5G18720,AT5G18720,5,1,protein_coding,na
AT5G18730,AT5G18730,5,1,protein_coding,na
AT5G18740,AT5G18740,5,1,protein_coding,na
AT5G18748,AT5G18748,5,-1,protein_coding,na
AT5G18750,AT5G18750,5,1,protein_coding,na
AT5G18755,AT5G18755,5,1,tRNA,na
AT5G18760,AT5G18760,5,-1,protein_coding,na
AT5G18770,AT5G18770,5,1,protein_coding,na
AT5G18780,AT5G18780,5,1,protein_coding,na
AT5G18790,AT5G18790,5,-1,protein_coding,na
AT5G18800,AT5G18800,5,1,protein_coding,na
AT5G18810,SCL28,5,-1,protein_coding,na
AT5G18820,EMB3007,5,1,protein_coding,na
AT5G18830,SPL7,5,1,transcription_factor,SBP
AT5G18840,AT5G18840,5,1,protein_coding,na
AT5G18850,AT5G18850,5,1,protein_coding,na
AT5G18860,AT5G18860,5,1,protein_coding,na
AT5G18870,AT5G18870,5,1,protein_coding,na
AT5G18880,AT5G18880,5,-1,protein_coding,na
AT5G18890,AT5G18890,5,1,protein_coding,na
AT5G18900,AT5G18900,5,-1,protein_coding,na
AT5G18910,AT5G18910,5,-1,protein_coding,na
AT5G18920,AT5G18920,5,1,protein_coding,na
AT5G18930,BUD2,5,-1,protein_coding,na
AT5G18940,AT5G18940,5,1,protein_coding,na
AT5G18950,AT5G18950,5,-1,protein_coding,na
AT5G18960,FRS12,5,1,protein_coding,na
AT5G18970,AT5G18970,5,-1,protein_coding,na
AT5G18980,AT5G18980,5,-1,protein_coding,na
AT5G18990,AT5G18990,5,1,protein_coding,na
AT5G19000,BPM1,5,1,protein_coding,na
AT5G19010,MPK16,5,-1,protein_coding,na
AT5G19015,AT5G19015,5,-1,transposable_element_gene,na
AT5G19020,MEF18,5,-1,protein_coding,na
AT5G19025,AT5G19025,5,-1,protein_coding,na
AT5G19030,AT5G19030,5,-1,protein_coding,na
AT5G19040,ATIPT5,5,-1,protein_coding,na
AT5G19050,AT5G19050,5,1,protein_coding,na
AT5G19060,AT5G19060,5,1,protein_coding,na
AT5G19070,AT5G19070,5,1,protein_coding,na
AT5G19080,AT5G19080,5,1,protein_coding,na
AT5G19090,AT5G19090,5,1,protein_coding,na
AT5G19095,AT5G19095,5,1,tRNA,na
AT5G19097,AT5G19097,5,-1,transposable_element_gene,na
AT5G19100,AT5G19100,5,-1,protein_coding,na
AT5G19110,AT5G19110,5,-1,protein_coding,na
AT5G19120,AT5G19120,5,1,protein_coding,na
AT5G19130,AT5G19130,5,-1,protein_coding,na
AT5G19140,ATAILP1,5,1,protein_coding,na
AT5G19150,AT5G19150,5,-1,protein_coding,na
AT5G19151,AT5G19151,5,1,protein_coding,na
AT5G19160,TBL11,5,1,protein_coding,na
AT5G19165,AT5G19165,5,-1,transposable_element_gene,na
AT5G19170,AT5G19170,5,1,protein_coding,na
AT5G19172,AT5G19172,5,-1,protein_coding,na
AT5G19175,AT5G19175,5,-1,protein_coding,na
AT5G19180,ECR1,5,1,protein_coding,na
AT5G19190,AT5G19190,5,1,protein_coding,na
AT5G19200,AT5G19200,5,1,protein_coding,na
AT5G19210,AT5G19210,5,1,protein_coding,na
AT5G19220,ADG2,5,-1,protein_coding,na
AT5G19221,AT5G19221,5,1,ncRNA,na
AT5G19230,AT5G19230,5,1,protein_coding,na
AT5G19240,AT5G19240,5,1,protein_coding,na
AT5G19250,AT5G19250,5,1,protein_coding,na
AT5G19257,AT5G19257,5,1,protein_coding,na
AT5G19260,AT5G19260,5,-1,protein_coding,na
AT5G19270,AT5G19270,5,-1,protein_coding,na
AT5G19280,KAPP,5,1,protein_coding,na
AT5G19290,AT5G19290,5,1,protein_coding,na
AT5G19300,AT5G19300,5,1,protein_coding,na
AT5G19310,AT5G19310,5,1,protein_coding,na
AT5G19315,AT5G19315,5,1,protein_coding,na
AT5G19320,RANGAP2,5,-1,protein_coding,na
AT5G19330,ARIA,5,-1,protein_coding,na
AT5G19340,AT5G19340,5,-1,protein_coding,na
AT5G19350,AT5G19350,5,1,protein_coding,na
AT5G19360,CPK34,5,-1,protein_coding,na
AT5G19370,AT5G19370,5,-1,protein_coding,na
AT5G19380,CLT1,5,-1,protein_coding,na
AT5G19390,AT5G19390,5,1,protein_coding,na
AT5G19400,SMG7,5,1,protein_coding,na
AT5G19410,AT5G19410,5,-1,protein_coding,na
AT5G19420,AT5G19420,5,-1,protein_coding,na
AT5G19430,AT5G19430,5,1,transcription_factor,C3H
AT5G19440,AT5G19440,5,1,protein_coding,na
AT5G19450,CDPK19,5,-1,protein_coding,na
AT5G19460,atnudt20,5,1,protein_coding,na
AT5G19470,NUDT24,5,1,protein_coding,na
AT5G19473,AT5G19473,5,1,protein_coding,na
AT5G19480,AT5G19480,5,1,protein_coding,na
AT5G19485,AT5G19485,5,-1,protein_coding,na
AT5G19490,AT5G19490,5,-1,protein_coding,na
AT5G19500,AT5G19500,5,1,protein_coding,na
AT5G19510,AT5G19510,5,-1,protein_coding,na
AT5G19520,MSL9,5,1,protein_coding,na
AT5G19530,ACL5,5,-1,protein_coding,na
AT5G19540,AT5G19540,5,1,protein_coding,na
AT5G19550,ASP2,5,1,protein_coding,na
AT5G19560,ATROPGEF10,5,1,protein_coding,na
AT5G19570,AT5G19570,5,1,protein_coding,na
AT5G19580,AT5G19580,5,-1,protein_coding,na
AT5G19590,AT5G19590,5,-1,protein_coding,na
AT5G19600,SULTR3;5,5,-1,protein_coding,na
AT5G19610,GNL2,5,-1,protein_coding,na
AT5G19620,EMB213,5,1,protein_coding,na
AT5G19630,AT5G19630,5,-1,protein_coding,na
AT5G19640,AT5G19640,5,1,protein_coding,na
AT5G19650,ATOFP8,5,-1,protein_coding,na
AT5G19660,ATSBT6.1,5,-1,protein_coding,na
AT5G19670,AT5G19670,5,1,protein_coding,na
AT5G19680,AT5G19680,5,1,protein_coding,na
AT5G19690,STT3A,5,1,protein_coding,na
AT5G19700,AT5G19700,5,-1,protein_coding,na
AT5G19710,AT5G19710,5,-1,protein_coding,na
AT5G19720,AT5G19720,5,1,protein_coding,na
AT5G19729,AT5G19729,5,-1,protein_coding,na
AT5G19730,AT5G19730,5,1,protein_coding,na
AT5G19740,AT5G19740,5,1,protein_coding,na
AT5G19750,AT5G19750,5,1,protein_coding,na
AT5G19760,AT5G19760,5,-1,protein_coding,na
AT5G19770,TUA3,5,-1,protein_coding,na
AT5G19780,TUA5,5,1,protein_coding,na
AT5G19790,RAP2.11,5,-1,transcription_factor,AP2-EREBP
AT5G19800,AT5G19800,5,1,protein_coding,na
AT5G19810,AT5G19810,5,1,protein_coding,na
AT5G19820,emb2734,5,-1,protein_coding,na
AT5G19830,AT5G19830,5,1,protein_coding,na
AT5G19840,AT5G19840,5,1,protein_coding,na
AT5G19850,AT5G19850,5,-1,protein_coding,na
AT5G19855,AT5G19855,5,-1,protein_coding,na
AT5G19860,AT5G19860,5,-1,protein_coding,na
AT5G19870,AT5G19870,5,-1,protein_coding,na
AT5G19875,AT5G19875,5,1,protein_coding,na
AT5G19880,AT5G19880,5,-1,protein_coding,na
AT5G19890,AT5G19890,5,-1,protein_coding,na
AT5G19900,AT5G19900,5,-1,protein_coding,na
AT5G19910,MED31,5,-1,protein_coding,na
AT5G19920,AT5G19920,5,-1,protein_coding,na
AT5G19930,AT5G19930,5,-1,protein_coding,na
AT5G19940,AT5G19940,5,1,protein_coding,na
AT5G19950,AT5G19950,5,-1,protein_coding,na
AT5G19960,AT5G19960,5,1,protein_coding,na
AT5G19970,AT5G19970,5,1,protein_coding,na
AT5G19980,GONST4,5,-1,protein_coding,na
AT5G19990,RPT6A,5,1,protein_coding,na
AT5G20000,AT5G20000,5,1,protein_coding,na
AT5G20010,RAN-1,5,1,protein_coding,na
AT5G20020,RAN2,5,1,protein_coding,na
AT5G20030,AT5G20030,5,-1,protein_coding,na
AT5G20040,IPT9,5,-1,protein_coding,na
AT5G20045,AT5G20045,5,-1,protein_coding,na
AT5G20050,AT5G20050,5,1,protein_coding,na
AT5G20060,AT5G20060,5,1,protein_coding,na
AT5G20070,ATNUDT19,5,1,protein_coding,na
AT5G20080,AT5G20080,5,1,protein_coding,na
AT5G20090,AT5G20090,5,-1,protein_coding,na
AT5G20100,AT5G20100,5,1,protein_coding,na
AT5G20110,AT5G20110,5,-1,protein_coding,na
AT5G20120,AT5G20120,5,1,protein_coding,na
AT5G20130,AT5G20130,5,1,protein_coding,na
AT5G20140,AT5G20140,5,-1,protein_coding,na
AT5G20150,ATSPX1,5,1,protein_coding,na
AT5G20160,AT5G20160,5,-1,protein_coding,na
AT5G20165,AT5G20165,5,-1,protein_coding,na
AT5G20170,AT5G20170,5,-1,protein_coding,na
AT5G20180,AT5G20180,5,1,protein_coding,na
AT5G20181,AT5G20181,5,1,protein_coding,na
AT5G20190,AT5G20190,5,1,protein_coding,na
AT5G20200,AT5G20200,5,1,protein_coding,na
AT5G20220,AT5G20220,5,1,transcription_factor,C2H2
AT5G20225,AT5G20225,5,-1,ncRNA,na
AT5G20230,ATBCB,5,1,protein_coding,na
AT5G20240,PI,5,1,transcription_factor,MADS
AT5G20250,DIN10,5,1,protein_coding,na
AT5G20260,AT5G20260,5,-1,protein_coding,na
AT5G20270,HHP1,5,-1,protein_coding,na
AT5G20280,ATSPS1F,5,-1,protein_coding,na
AT5G20290,AT5G20290,5,-1,protein_coding,na
AT5G20300,AT5G20300,5,-1,protein_coding,na
AT5G20310,AT5G20310,5,1,protein_coding,na
AT5G20320,DCL4,5,-1,protein_coding,na
AT5G20330,BETAG4,5,1,protein_coding,na
AT5G20340,BG5,5,1,protein_coding,na
AT5G20350,TIP1,5,1,protein_coding,na
AT5G20360,Phox3,5,-1,protein_coding,na
AT5G20370,AT5G20370,5,-1,protein_coding,na
AT5G20380,PHT4;5,5,-1,protein_coding,na
AT5G20390,AT5G20390,5,-1,protein_coding,na
AT5G20400,AT5G20400,5,1,protein_coding,na
AT5G20410,MGD2,5,1,protein_coding,na
AT5G20420,CHR42,5,-1,protein_coding,na
AT5G20430,AT5G20430,5,1,protein_coding,na
AT5G20440,AT5G20440,5,1,protein_coding,na
AT5G20447,AT5G20447,5,1,protein_coding,na
AT5G20450,AT5G20450,5,-1,protein_coding,na
AT5G20460,AT5G20460,5,1,protein_coding,na
AT5G20470,AT5G20470,5,-1,protein_coding,na
AT5G20480,EFR,5,1,protein_coding,na
AT5G20490,XIK,5,-1,protein_coding,na
AT5G20500,AT5G20500,5,1,protein_coding,na
AT5G20510,AL5,5,-1,transcription_factor,Alfin-like
AT5G20520,WAV2,5,-1,protein_coding,na
AT5G20540,ATBRXL4,5,1,protein_coding,na
AT5G20550,AT5G20550,5,-1,protein_coding,na
AT5G20560,AT5G20560,5,1,protein_coding,na
AT5G20570,ROC1,5,-1,protein_coding,na
AT5G20580,AT5G20580,5,-1,protein_coding,na
AT5G20590,TBL5,5,1,protein_coding,na
AT5G20600,AT5G20600,5,-1,protein_coding,na
AT5G20610,AT5G20610,5,1,protein_coding,na
AT5G20620,UBQ4,5,-1,protein_coding,na
AT5G20630,GLP3,5,-1,protein_coding,na
AT5G20635,AT5G20635,5,-1,protein_coding,na
AT5G20640,AT5G20640,5,1,protein_coding,na
AT5G20650,COPT5,5,-1,protein_coding,na
AT5G20660,AT5G20660,5,1,protein_coding,na
AT5G20670,AT5G20670,5,-1,protein_coding,na
AT5G20680,TBL16,5,1,protein_coding,na
AT5G20690,AT5G20690,5,1,protein_coding,na
AT5G20700,AT5G20700,5,-1,protein_coding,na
AT5G20710,BGAL7,5,1,protein_coding,na
AT5G20720,CPN20,5,1,protein_coding,na
AT5G20730,NPH4,5,-1,transcription_factor,ARF
AT5G20736,AT5G20736,5,-1,protein_coding,na
AT5G20740,AT5G20740,5,-1,protein_coding,na
AT5G20750,AT5G20750,5,1,transposable_element_gene,na
AT5G20760,AT5G20760,5,1,transposable_element_gene,na
AT5G20770,AT5G20770,5,-1,transposable_element_gene,na
AT5G20780,AT5G20780,5,-1,transposable_element_gene,na
AT5G20790,AT5G20790,5,-1,protein_coding,na
AT5G20800,AT5G20800,5,1,transposable_element_gene,na
AT5G20810,AT5G20810,5,1,protein_coding,na
AT5G20820,AT5G20820,5,-1,protein_coding,na
AT5G20830,SUS1,5,-1,protein_coding,na
AT5G20840,AT5G20840,5,-1,protein_coding,na
AT5G20850,ATRAD51,5,-1,protein_coding,na
AT5G20852,AT5G20852,5,-1,tRNA,na
AT5G20854,ATC2,5,-1,tRNA,na
AT5G20856,AT5G20856,5,-1,tRNA,na
AT5G20858,AT5G20858,5,-1,tRNA,na
AT5G20860,AT5G20860,5,-1,protein_coding,na
AT5G20870,AT5G20870,5,-1,protein_coding,na
AT5G20880,AT5G20880,5,-1,transposable_element_gene,na
AT5G20885,AT5G20885,5,-1,transcription_factor,C3H
AT5G20890,AT5G20890,5,-1,protein_coding,na
AT5G20900,JAZ12,5,1,protein_coding,na
AT5G20910,AIP2,5,-1,transcription_factor,C3H
AT5G20920,EIF2BETA,5,-1,protein_coding,na
AT5G20930,TSL,5,1,protein_coding,na
AT5G20935,AT5G20935,5,1,protein_coding,na
AT5G20940,AT5G20940,5,-1,protein_coding,na
AT5G20950,AT5G20950,5,-1,protein_coding,na
AT5G20960,AAO1,5,1,protein_coding,na
AT5G20970,AT5G20970,5,1,protein_coding,na
AT5G20980,ATMS3,5,-1,protein_coding,na
AT5G20990,B73,5,-1,protein_coding,na
AT5G21005,AT5G21005,5,-1,protein_coding,na
AT5G21010,ATBPM5,5,1,protein_coding,na
AT5G21020,AT5G21020,5,1,protein_coding,na
AT5G21030,AT5G21030,5,-1,protein_coding,na
AT5G21040,FBX2,5,-1,protein_coding,na
AT5G21050,AT5G21050,5,1,protein_coding,na
AT5G21060,AT5G21060,5,-1,protein_coding,na
AT5G21070,AT5G21070,5,1,protein_coding,na
AT5G21080,AT5G21080,5,-1,protein_coding,na
AT5G21090,AT5G21090,5,1,protein_coding,na
AT5G21100,AT5G21100,5,1,protein_coding,na
AT5G21105,AT5G21105,5,1,protein_coding,na
AT5G21110,AT5G21110,5,1,protein_coding,na
AT5G21120,EIL2,5,1,transcription_factor,EIL
AT5G21125,AT5G21125,5,-1,protein_coding,na
AT5G21130,AT5G21130,5,1,protein_coding,na
AT5G21140,emb1379,5,-1,protein_coding,na
AT5G21150,AGO9,5,1,protein_coding,na
AT5G21160,AT5G21160,5,-1,protein_coding,na
AT5G21170,AKINBETA1,5,1,protein_coding,na
AT5G21222,AT5G21222,5,1,protein_coding,na
AT5G21274,CAM6,5,-1,protein_coding,na
AT5G21280,AT5G21280,5,-1,protein_coding,na
AT5G21326,AT5G21326,5,1,protein_coding,na
AT5G21378,AT5G21378,5,-1,tRNA,na
AT5G21430,AT5G21430,5,1,protein_coding,na
AT5G21482,CKX7,5,1,protein_coding,na
AT5G21535,AT5G21535,5,-1,transposable_element_gene,na
AT5G21900,AT5G21900,5,1,protein_coding,na
AT5G21910,AT5G21910,5,1,protein_coding,na
AT5G21920,YLMG2,5,-1,protein_coding,na
AT5G21930,PAA2,5,1,protein_coding,na
AT5G21940,AT5G21940,5,-1,protein_coding,na
AT5G21950,AT5G21950,5,-1,protein_coding,na
AT5G21960,AT5G21960,5,-1,protein_coding,na
AT5G21970,AT5G21970,5,1,protein_coding,na
AT5G21990,TPR7,5,1,protein_coding,na
AT5G22000,RHF2A,5,1,protein_coding,na
AT5G22010,AtRFC1,5,-1,protein_coding,na
AT5G22020,AT5G22020,5,-1,protein_coding,na
AT5G22030,UBP8,5,-1,protein_coding,na
AT5G22040,AT5G22040,5,-1,protein_coding,na
AT5G22044,AT5G22044,5,1,pseudogene,na
AT5G22050,AT5G22050,5,1,protein_coding,na
AT5G22060,ATJ2,5,-1,protein_coding,na
AT5G22070,AT5G22070,5,1,protein_coding,na
AT5G22080,AT5G22080,5,-1,protein_coding,na
AT5G22090,AT5G22090,5,-1,protein_coding,na
AT5G22100,AT5G22100,5,1,protein_coding,na
AT5G22110,ATDPB2,5,-1,protein_coding,na
AT5G22120,AT5G22120,5,-1,protein_coding,na
AT5G22130,PNT1,5,-1,protein_coding,na
AT5G22140,AT5G22140,5,-1,protein_coding,na
AT5G22150,AT5G22150,5,1,protein_coding,na
AT5G22160,AT5G22160,5,1,protein_coding,na
AT5G22170,AT5G22170,5,1,protein_coding,na
AT5G22180,AT5G22180,5,-1,protein_coding,na
AT5G22190,AT5G22190,5,1,protein_coding,na
AT5G22200,AT5G22200,5,1,protein_coding,na
AT5G22210,AT5G22210,5,1,protein_coding,na
AT5G22220,E2F1,5,1,transcription_factor,E2F-DP
AT5G22240,ATOFP10,5,1,protein_coding,na
AT5G22250,AT5G22250,5,-1,protein_coding,na
AT5G22260,MS1,5,-1,transcription_factor,PHD
AT5G22270,AT5G22270,5,-1,protein_coding,na
AT5G22280,AT5G22280,5,-1,protein_coding,na
AT5G22290,anac089,5,-1,transcription_factor,NAC
AT5G22300,NIT4,5,1,protein_coding,na
AT5G22310,AT5G22310,5,-1,protein_coding,na
AT5G22315,AT5G22315,5,1,tRNA,na
AT5G22320,AT5G22320,5,-1,protein_coding,na
AT5G22330,ATTIP49A,5,-1,protein_coding,na
AT5G22340,AT5G22340,5,1,protein_coding,na
AT5G22350,ELM1,5,-1,protein_coding,na
AT5G22355,AT5G22355,5,1,protein_coding,na
AT5G22360,ATVAMP714,5,-1,protein_coding,na
AT5G22370,EMB1705,5,1,protein_coding,na
AT5G22380,anac090,5,-1,transcription_factor,NAC
AT5G22390,AT5G22390,5,-1,protein_coding,na
AT5G22400,AT5G22400,5,-1,protein_coding,na
AT5G22410,RHS18,5,1,protein_coding,na
AT5G22420,FAR7,5,1,protein_coding,na
AT5G22430,AT5G22430,5,1,protein_coding,na
AT5G22440,AT5G22440,5,-1,protein_coding,na
AT5G22450,AT5G22450,5,-1,protein_coding,na
AT5G22460,AT5G22460,5,-1,protein_coding,na
AT5G22470,AT5G22470,5,1,protein_coding,na
AT5G22480,AT5G22480,5,-1,transcription_factor,C2H2
AT5G22490,AT5G22490,5,-1,protein_coding,na
AT5G22500,FAR1,5,1,protein_coding,na
AT5G22510,INV-E,5,-1,protein_coding,na
AT5G22520,AT5G22520,5,1,protein_coding,na
AT5G22530,AT5G22530,5,1,protein_coding,na
AT5G22540,AT5G22540,5,-1,protein_coding,na
AT5G22545,AT5G22545,5,1,protein_coding,na
AT5G22550,AT5G22550,5,-1,protein_coding,na
AT5G22555,AT5G22555,5,1,protein_coding,na
AT5G22560,AT5G22560,5,-1,protein_coding,na
AT5G22570,WRKY38,5,-1,transcription_factor,WRKY
AT5G22580,AT5G22580,5,1,protein_coding,na
AT5G22590,AT5G22590,5,1,protein_coding,na
AT5G22600,AT5G22600,5,1,protein_coding,na
AT5G22608,AT5G22608,5,1,protein_coding,na
AT5G22610,AT5G22610,5,1,protein_coding,na
AT5G22620,AT5G22620,5,-1,protein_coding,na
AT5G22630,ADT5,5,1,protein_coding,na
AT5G22640,emb1211,5,1,protein_coding,na
AT5G22650,HD2B,5,1,protein_coding,na
AT5G22660,AT5G22660,5,-1,protein_coding,na
AT5G22670,AT5G22670,5,-1,protein_coding,na
AT5G22680,AT5G22680,5,-1,protein_coding,na
AT5G22690,AT5G22690,5,1,protein_coding,na
AT5G22700,AT5G22700,5,-1,protein_coding,na
AT5G22720,AT5G22720,5,-1,protein_coding,na
AT5G22730,AT5G22730,5,-1,protein_coding,na
AT5G22740,ATCSLA02,5,-1,protein_coding,na
AT5G22750,RAD5,5,-1,protein_coding,na
AT5G22760,AT5G22760,5,1,protein_coding,na
AT5G22770,alpha-ADR,5,-1,protein_coding,na
AT5G22780,AT5G22780,5,-1,protein_coding,na
AT5G22788,AT5G22788,5,-1,ncRNA,na
AT5G22790,RER1,5,-1,protein_coding,na
AT5G22791,AT5G22791,5,-1,protein_coding,na
AT5G22792,AT5G22792,5,-1,pseudogene,na
AT5G22794,AT5G22794,5,1,protein_coding,na
AT5G22800,EMB86,5,-1,protein_coding,na
AT5G22810,AT5G22810,5,1,protein_coding,na
AT5G22820,AT5G22820,5,-1,protein_coding,na
AT5G22830,ATMGT10,5,1,protein_coding,na
AT5G22840,AT5G22840,5,-1,protein_coding,na
AT5G22850,AT5G22850,5,-1,protein_coding,na
