Ensembl.Gene.ID,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT2G15610,AT2G15610,2,1,protein_coding,na
AT1G36920,AT1G36920,1,1,protein_coding,na
AT4G05091,AT4G05091,4,1,protein_coding,na
AT3G16240,TIP2-1,3,1,protein_coding,na
AT1G29965,RPL18AA,1,-1,protein_coding,na
AT5G10420,DTX26,5,-1,protein_coding,na
AT4G23190,CRK11,4,-1,protein_coding,na
AT4G11280,ACS6,4,1,protein_coding,na
AT5G27290,AT5G27290,5,-1,protein_coding,na
AT4G31875,AT4G31875,4,-1,protein_coding,na
AT1G68010,HPR,1,1,protein_coding,na
AT1G68190,AT1G68190,1,1,transcription_factor,C2C2-CO-like
AT4G37240,AT4G37240,4,1,protein_coding,na
AT1G29700,AT1G29700,1,-1,protein_coding,na
AT3G57670,WIP2,3,1,transcription_factor,C2H2
AT1G68030,AT1G68030,1,-1,protein_coding,na
AT3G12580,MED37C,3,-1,protein_coding,na
AT5G37474,AT5G37474,5,-1,protein_coding,na
AT2G30840,AT2G30840,2,-1,protein_coding,na
AT4G01580,AT4G01580,4,1,protein_coding,na
AT5G39610,NAC92,5,-1,transcription_factor,NAC
AT1G63840,AT1G63840,1,-1,transcription_factor,C3H
AT2G43230,AT2G43230,2,1,protein_coding,na
AT5G60450,ARF4,5,-1,transcription_factor,ARF
AT5G11330,AT5G11330,5,-1,protein_coding,na
AT3G43590,AT3G43590,3,1,protein_coding,na
AT3G23320,AT3G23320,3,1,protein_coding,na
AT1G01030,NGA3,1,-1,transcription_factor,ABI3VP1
AT5G67270,EB1C,5,-1,protein_coding,na
AT2G02970,APY6,2,-1,protein_coding,na
AT2G40030,NRPE1,2,1,protein_coding,na
AT1G14040,PHO1;H3,1,1,protein_coding,na
AT5G48530,AT5G48530,5,-1,protein_coding,na
AT5G25810,TINY,5,-1,transcription_factor,AP2-EREBP
AT5G47380,AT5G47380,5,-1,protein_coding,na
AT5G38960,AT5G38960,5,1,protein_coding,na
AT1G58807,RDL5,1,1,protein_coding,na
AT1G80190,PSF1,1,1,protein_coding,na
AT5G61605,ESFL10,5,-1,protein_coding,na
AT2G02050,AT2G02050,2,1,protein_coding,na
AT5G49540,AT5G49540,5,-1,protein_coding,na
AT2G21960,AT2G21960,2,1,protein_coding,na
AT1G68765,IDA,1,-1,protein_coding,na
AT5G08200,AT5G08200,5,1,protein_coding,na
AT5G24320,AT5G24320,5,-1,protein_coding,na
AT5G40230,AT5G40230,5,-1,protein_coding,na
AT3G27230,AT3G27230,3,1,protein_coding,na
AT3G02730,TRXF1,3,-1,protein_coding,na
AT2G13800,SERK5,2,1,protein_coding,na
AT5G16100,AT5G16100,5,-1,protein_coding,na
AT1G04230,AT1G04230,1,1,protein_coding,na
AT3G02810,LIP2,3,-1,protein_coding,na
AT4G03175,AT4G03175,4,-1,protein_coding,na
AT3G54010,PAS1,3,1,protein_coding,na
AT3G04000,ChlADR2,3,1,protein_coding,na
AT1G06980,AT1G06980,1,-1,protein_coding,na
AT1G65490,AT1G65490,1,1,protein_coding,na
AT3G49540,AT3G49540,3,1,protein_coding,na
AT3G50340,AT3G50340,3,-1,protein_coding,na
AT3G47930,GLDH,3,1,protein_coding,na
AT1G62750,CPEFG,1,-1,protein_coding,na
AT4G01535,AT4G01535,4,1,protein_coding,na
AT2G20618,AT2G20618,2,1,protein_coding,na
AT4G18890,BEH3,4,1,transcription_factor,BZR
AT1G17090,AT1G17090,1,-1,protein_coding,na
AT3G50530,CRK,3,1,protein_coding,na
AT2G17480,MLO8,2,-1,protein_coding,na
AT4G29103,AT4G29103,4,-1,protein_coding,na
AT5G45290,AT5G45290,5,-1,transcription_factor,C3H
AT5G39770,AT5G39770,5,-1,protein_coding,na
AT5G07700,MYB76,5,1,transcription_factor,MYB
AT3G47170,AT3G47170,3,-1,protein_coding,na
AT2G11005,AT2G11005,2,1,protein_coding,na
AT2G26280,CID7,2,-1,protein_coding,na
AT2G13790,SERK4,2,1,protein_coding,na
AT3G15220,AT3G15220,3,-1,protein_coding,na
AT4G39000,AtGH9B17,4,-1,protein_coding,na
AT4G12610,RAP74,4,1,protein_coding,na
AT3G54240,AT3G54240,3,1,protein_coding,na
AT1G31160,HINT 2,1,-1,protein_coding,na
AT3G28570,AT3G28570,3,1,protein_coding,na
AT2G30440,TPP1,2,1,protein_coding,na
AT2G40400,RER5,2,1,protein_coding,na
AT1G71860,PTP1,1,1,protein_coding,na
AT4G16060,AT4G16060,4,1,protein_coding,na
AT5G57800,CER3,5,1,protein_coding,na
AT1G45230,DCL,1,-1,protein_coding,na
AT2G16620,AT2G16620,2,-1,protein_coding,na
AT5G51180,AT5G51180,5,1,protein_coding,na
AT1G26590,AT1G26590,1,1,transcription_factor,C2H2
AT1G77180,SKIP,1,-1,protein_coding,na
AT1G47786,AT1G47786,1,1,protein_coding,na
AT3G49440,AT3G49440,3,-1,protein_coding,na
AT3G44700,AT3G44700,3,-1,protein_coding,na
AT5G60590,AT5G60590,5,1,protein_coding,na
AT2G31440,AT2G31440,2,-1,protein_coding,na
AT3G11940,RPS5B,3,-1,protein_coding,na
AT5G54220,AT5G54220,5,1,protein_coding,na
AT3G42950,AT3G42950,3,1,protein_coding,na
AT2G37810,AT2G37810,2,-1,protein_coding,na
AT1G55880,AT1G55880,1,-1,protein_coding,na
AT5G62810,PEX14,5,1,protein_coding,na
AT3G29160,KIN11,3,-1,protein_coding,na
AT4G11820,HMGS,4,-1,protein_coding,na
AT5G06590,AT5G06590,5,1,protein_coding,na
AT4G14615,AT4G14615,4,1,protein_coding,na
AT5G14570,NRT2.7,5,-1,protein_coding,na
AT2G33730,RH21,2,-1,protein_coding,na
AT1G29500,SAUR66,1,1,protein_coding,na
AT2G26380,AT2G26380,2,-1,protein_coding,na
AT2G21810,AT2G21810,2,1,protein_coding,na
AT4G36640,AT4G36640,4,-1,protein_coding,na
AT2G05510,AT2G05510,2,1,protein_coding,na
AT1G25490,PP2AA1,1,1,protein_coding,na
AT2G35410,AT2G35410,2,1,protein_coding,na
AT2G42450,AT2G42450,2,-1,protein_coding,na
AT1G50770,AT1G50770,1,-1,protein_coding,na
AT2G35330,AT2G35330,2,1,protein_coding,na
AT3G57830,AT3G57830,3,1,protein_coding,na
AT4G17980,anac071,4,-1,transcription_factor,NAC
AT1G76150,ECH2,1,-1,protein_coding,na
AT5G07410,PME48,5,1,protein_coding,na
AT3G61740,ATX3,3,-1,protein_coding,na
AT4G35570,HMGB5,4,-1,protein_coding,na
AT2G46700,CRK3,2,-1,protein_coding,na
AT3G59320,AT3G59320,3,-1,protein_coding,na
AT4G22700,LBD32,4,1,protein_coding,na
AT3G13845,AT3G13845,3,-1,protein_coding,na
AT1G12663,AT1G12663,1,1,protein_coding,na
AT2G26640,KCS11,2,1,protein_coding,na
AT4G11170,AT4G11170,4,1,protein_coding,na
AT1G33102,AT1G33102,1,-1,protein_coding,na
AT2G22050,AT2G22050,2,1,protein_coding,na
AT1G13550,AT1G13550,1,-1,protein_coding,na
AT4G28270,RMA2,4,-1,transcription_factor,C3H
AT3G24670,AT3G24670,3,-1,protein_coding,na
AT4G31500,CYP83B1,4,-1,protein_coding,na
AT3G15130,PCMP-H86,3,-1,protein_coding,na
AT1G48285,AT1G48285,1,-1,protein_coding,na
AT4G28660,PSB28,4,1,protein_coding,na
AT2G23360,FPP7,2,1,protein_coding,na
AT3G10380,SEC8,3,-1,protein_coding,na
AT5G06030,SPH28,5,1,protein_coding,na
AT4G18220,PUP21,4,1,protein_coding,na
AT3G57140,SDP1L,3,-1,protein_coding,na
AT1G70910,DEP,1,1,transcription_factor,C3H
AT2G07739,AT2G07739,2,-1,protein_coding,na
AT5G53240,AT5G53240,5,1,protein_coding,na
AT1G04645,SPH5,1,-1,protein_coding,na
AT4G39780,ERF060,4,-1,transcription_factor,AP2-EREBP
AT4G03360,AT4G03360,4,-1,protein_coding,na
AT2G05970,AT2G05970,2,-1,protein_coding,na
AT5G23760,AT5G23760,5,-1,protein_coding,na
AT3G21060,RBL,3,1,protein_coding,na
AT5G24318,AT5G24318,5,-1,protein_coding,na
AT1G74830,MYOB6,1,-1,protein_coding,na
AT1G09483,NEAP4,1,-1,protein_coding,na
AT5G25260,FLOT2,5,1,protein_coding,na
AT1G47813,AT1G47813,1,1,protein_coding,na
AT2G15590,AT2G15590,2,1,protein_coding,na
AT2G18080,EDA2,2,1,protein_coding,na
AT1G12030,AT1G12030,1,-1,protein_coding,na
AT2G22530,AT2G22530,2,-1,protein_coding,na
AT4G30480,TPR1,4,1,protein_coding,na
AT2G25210,AT2G25210,2,1,protein_coding,na
AT3G49530,NAC062,3,-1,transcription_factor,NAC
AT1G72600,AT1G72600,1,1,protein_coding,na
AT4G36150,AT4G36150,4,1,protein_coding,na
AT2G02790,IQD29,2,1,protein_coding,na
AT4G36530,AT4G36530,4,-1,protein_coding,na
AT1G51760,ILL4,1,1,protein_coding,na
AT2G40520,AT2G40520,2,1,protein_coding,na
AT3G09720,RH57,3,-1,protein_coding,na
AT4G33010,GLDP1,4,-1,protein_coding,na
AT5G24820,AT5G24820,5,1,protein_coding,na
AT2G15670,AT2G15670,2,1,protein_coding,na
AT5G54690,GAUT12,5,-1,protein_coding,na
AT2G38905,AT2G38905,2,-1,protein_coding,na
AT1G40390,AT1G40390,1,-1,protein_coding,na
AT4G21865,AT4G21865,4,1,protein_coding,na
AT3G10195,AT3G10195,3,-1,protein_coding,na
AT4G13450,AT4G13450,4,-1,protein_coding,na
AT5G45140,NRPC2,5,-1,protein_coding,na
AT4G27540,PRA1H,4,-1,protein_coding,na
AT2G03170,ASK14,2,1,protein_coding,na
AT5G22980,SCPL47,5,1,protein_coding,na
AT3G56480,SCAB3,3,-1,protein_coding,na
AT2G18750,CBP60C,2,1,protein_coding,na
AT4G35030,AT4G35030,4,1,protein_coding,na
AT5G14510,AT5G14510,5,-1,protein_coding,na
AT3G15410,AT3G15410,3,1,protein_coding,na
AT3G44006,AT3G44006,3,1,protein_coding,na
AT1G07240,UGT71C5,1,1,protein_coding,na
AT4G05140,ENT5,4,-1,protein_coding,na
AT2G31980,CYS2,2,-1,protein_coding,na
AT4G17220,MAP70.5,4,-1,protein_coding,na
AT3G23800,SBP3,3,1,protein_coding,na
AT3G29033,AT3G29033,3,1,protein_coding,na
AT3G06250,FRS7,3,-1,protein_coding,na
AT3G14270,FAB1B,3,1,protein_coding,na
AT2G17470,AT2G17470,2,-1,protein_coding,na
AT3G03847,AT3G03847,3,-1,protein_coding,na
AT1G08820,PVA22,1,-1,protein_coding,na
AT5G11410,AT5G11410,5,-1,protein_coding,na
AT1G01460,PIP5K10,1,1,protein_coding,na
AT5G47740,AT5G47740,5,1,protein_coding,na
AT3G14650,CYP72A11,3,1,protein_coding,na
AT1G24490,ALB3L1,1,1,protein_coding,na
AT2G37330,ALS3,2,1,protein_coding,na
AT5G45730,AT5G45730,5,1,protein_coding,na
AT4G37480,AT4G37480,4,1,protein_coding,na
AT2G45910,PUB33,2,1,protein_coding,na
AT2G12480,SCPL43,2,-1,protein_coding,na
AT4G31410,AT4G31410,4,1,protein_coding,na
AT1G43720,AT1G43720,1,1,protein_coding,na
AT5G46890,AT5G46890,5,-1,protein_coding,na
AT2G39940,COI1,2,-1,protein_coding,na
AT1G29620,AT1G29620,1,1,protein_coding,na
AT4G30020,SBT2.6,4,1,protein_coding,na
AT5G44005,AT5G44005,5,-1,protein_coding,na
AT4G15885,AT4G15885,4,-1,protein_coding,na
AT1G58602,AT1G58602,1,1,protein_coding,na
AT3G09430,AT3G09430,3,1,protein_coding,na
AT3G13040,PHL6,3,-1,transcription_factor,G2-like
AT1G63700,YDA,1,-1,protein_coding,na
AT4G12300,CYP706A4,4,-1,protein_coding,na
ATCG00220,PSBM,Pt,-1,protein_coding,na
AT2G41060,UBA2B,2,1,protein_coding,na
AT1G51805,AT1G51805,1,-1,protein_coding,na
AT5G23190,CYP86B1,5,-1,protein_coding,na
AT1G23250,AT1G23250,1,-1,protein_coding,na
AT5G48655,AT5G48655,5,-1,transcription_factor,C3H
AT4G29680,AT4G29680,4,-1,protein_coding,na
AT2G11225,AT2G11225,2,1,protein_coding,na
AT4G16265,NRPB9B,4,-1,protein_coding,na
AT5G67530,CYP65,5,1,protein_coding,na
AT5G56170,LLG1,5,1,protein_coding,na
AT2G17170,AT2G17170,2,1,protein_coding,na
AT2G24280,AT2G24280,2,1,protein_coding,na
AT1G63750,AT1G63750,1,1,protein_coding,na
AT2G07667,AT2G07667,2,1,protein_coding,na
AT5G41390,AT5G41390,5,1,protein_coding,na
AT3G09830,AT3G09830,3,1,protein_coding,na
AT5G27360,SFP2,5,1,protein_coding,na
AT5G50550,AT5G50550,5,1,protein_coding,na
AT2G34390,NIP2-1,2,-1,protein_coding,na
AT4G21860,MSRB2,4,-1,protein_coding,na
AT2G41520,TPR15,2,1,protein_coding,na
AT3G61140,CSN1,3,1,protein_coding,na
AT5G33898,AT5G33898,5,1,protein_coding,na
AT3G13380,BRL3,3,1,protein_coding,na
AT5G39830,DEGP8,5,1,protein_coding,na
AT4G09830,AT4G09830,4,1,protein_coding,na
AT5G44540,AT5G44540,5,-1,protein_coding,na
AT2G32780,UBP1,2,-1,protein_coding,na
AT1G04140,AT1G04140,1,-1,protein_coding,na
AT5G54680,ILR3,5,1,transcription_factor,bHLH
AT2G02660,AT2G02660,2,1,protein_coding,na
AT3G52510,AT3G52510,3,-1,protein_coding,na
AT5G66053,AT5G66053,5,-1,protein_coding,na
AT5G24150,SQE5,5,-1,protein_coding,na
AT1G08200,AXS2,1,-1,protein_coding,na
AT1G35240,ARF20,1,-1,transcription_factor,ARF
AT5G57140,PAP28,5,1,protein_coding,na
AT1G16300,GAPCP2,1,1,protein_coding,na
AT1G09280,STR6,1,-1,protein_coding,na
AT4G21590,ENDO3,4,1,protein_coding,na
AT1G73770,AT1G73770,1,1,protein_coding,na
AT3G61710,ATG6,3,-1,protein_coding,na
AT3G24160,PMP,3,1,protein_coding,na
AT4G20060,EMB1895,4,-1,protein_coding,na
AT4G25630,MED36A,4,1,protein_coding,na
AT1G10050,AT1G10050,1,1,protein_coding,na
AT2G40890,CYP98A3,2,-1,protein_coding,na
AT5G16470,AT5G16470,5,1,transcription_factor,C2H2
AT5G13850,NACA3,5,1,protein_coding,na
AT5G25415,AT5G25415,5,1,protein_coding,na
AT2G05117,SCRL9,2,-1,protein_coding,na
AT5G18640,AT5G18640,5,1,protein_coding,na
AT4G04770,ABCI8,4,-1,protein_coding,na
AT1G30845,AT1G30845,1,1,protein_coding,na
AT1G65700,AT1G65700,1,-1,protein_coding,na
AT4G19230,CYP707A1,4,1,protein_coding,na
AT2G27980,AT2G27980,2,-1,protein_coding,na
AT1G54650,AT1G54650,1,-1,protein_coding,na
AT1G35460,BHLH80,1,1,transcription_factor,bHLH
AT5G62350,AT5G62350,5,1,protein_coding,na
AT3G20015,ASPG2,3,-1,protein_coding,na
AT4G35900,FD,4,1,transcription_factor,bZIP
AT1G19230,RBOHE,1,1,protein_coding,na
AT2G18685,AT2G18685,2,-1,protein_coding,na
AT1G77940,RPL30B,1,-1,protein_coding,na
AT3G57850,AT3G57850,3,1,protein_coding,na
AT2G38410,TOL6,2,-1,protein_coding,na
AT3G22770,AT3G22770,3,-1,protein_coding,na
AT1G75420,AT1G75420,1,1,protein_coding,na
AT3G06320,AT3G06320,3,1,protein_coding,na
AT1G15170,DTX12,1,1,protein_coding,na
AT2G19310,HSP18.5,2,-1,protein_coding,na
AT4G09355,AT4G09355,4,-1,protein_coding,na
AT3G51830,SAC8,3,1,protein_coding,na
AT5G40910,AT5G40910,5,1,protein_coding,na
AT1G43950,ARF23,1,-1,transcription_factor,ARF
AT2G05786,AT2G05786,2,-1,protein_coding,na
AT5G19080,LUL3,5,1,protein_coding,na
AT4G23340,AT4G23340,4,-1,protein_coding,na
AT5G34870,AT5G34870,5,1,protein_coding,na
AT3G15040,AT3G15040,3,-1,protein_coding,na
AT1G28200,FIP1,1,-1,protein_coding,na
AT4G18430,RABA1E,4,-1,protein_coding,na
AT2G20300,ALE2,2,-1,protein_coding,na
AT4G01140,AT4G01140,4,-1,protein_coding,na
AT4G11370,RHA1A,4,1,protein_coding,na
AT1G22882,SUN3,1,1,protein_coding,na
AT2G30933,AT2G30933,2,-1,protein_coding,na
AT1G56410,HSP70-18,1,1,protein_coding,na
AT1G61980,AT1G61980,1,1,protein_coding,na
AT3G05180,AT3G05180,3,-1,protein_coding,na
AT4G26710,VHA-E2,4,1,protein_coding,na
AT5G04590,SIR,5,1,protein_coding,na
AT4G33580,ATBCA5,4,1,protein_coding,na
AT1G71865,AT1G71865,1,1,protein_coding,na
AT5G24275,AT5G24275,5,-1,protein_coding,na
AT1G09660,AT1G09660,1,-1,protein_coding,na
AT1G79485,AT1G79485,1,1,protein_coding,na
AT4G40000,AT4G40000,4,-1,protein_coding,na
AT2G28250,NCRK,2,1,protein_coding,na
AT2G18350,ZHD6,2,-1,transcription_factor,ZF-HD
AT2G14120,DRP3B,2,-1,protein_coding,na
AT3G18715,IDL4,3,1,protein_coding,na
AT1G71280,RH55,1,-1,protein_coding,na
AT5G05680,NUP88,5,1,protein_coding,na
AT4G22350,AT4G22350,4,-1,protein_coding,na
AT3G27040,AT3G27040,3,-1,protein_coding,na
AT1G33730,CYP76C5,1,1,protein_coding,na
AT3G11510,RPS14B,3,-1,protein_coding,na
AT4G05080,AT4G05080,4,1,protein_coding,na
AT2G03530,UPS2,2,1,protein_coding,na
AT5G23405,HMGB12,5,-1,protein_coding,na
AT5G46230,AT5G46230,5,-1,protein_coding,na
AT2G22600,AT2G22600,2,1,protein_coding,na
AT3G07350,AT3G07350,3,1,protein_coding,na
AT5G25300,AT5G25300,5,1,protein_coding,na
AT3G48100,ARR5,3,-1,transcription_factor,ARR-B
AT3G62870,RPL7AB,3,-1,protein_coding,na
AT5G64650,AT5G64650,5,-1,protein_coding,na
AT4G02425,AT4G02425,4,-1,protein_coding,na
AT1G12380,AT1G12380,1,-1,protein_coding,na
AT5G18090,AT5G18090,5,1,protein_coding,na
AT5G28210,AT5G28210,5,1,protein_coding,na
AT1G01950,ARK2,1,1,protein_coding,na
AT2G27330,AT2G27330,2,-1,protein_coding,na
AT5G43270,SPL2,5,-1,transcription_factor,SBP
AT2G38290,AMT2,2,-1,protein_coding,na
AT3G05730,AT3G05730,3,1,protein_coding,na
AT1G36340,UBC31,1,-1,protein_coding,na
AT1G64740,TUBA1,1,1,protein_coding,na
AT2G31230,ERF15,2,-1,transcription_factor,AP2-EREBP
AT5G61300,AT5G61300,5,-1,protein_coding,na
AT5G53360,AT5G53360,5,1,protein_coding,na
AT2G43465,AT2G43465,2,-1,protein_coding,na
AT4G38930,AT4G38930,4,1,protein_coding,na
AT4G28300,AT4G28300,4,1,protein_coding,na
AT3G46590,TRP2,3,1,transcription_factor,MYB-related
AT2G43945,AT2G43945,2,-1,protein_coding,na
AT1G32640,MYC2,1,-1,transcription_factor,bHLH
AT1G03670,AT1G03670,1,-1,protein_coding,na
AT2G16930,AT2G16930,2,1,protein_coding,na
AT5G55410,AT5G55410,5,1,protein_coding,na
AT5G65760,AT5G65760,5,1,protein_coding,na
AT2G37025,TRFL8,2,1,protein_coding,na
AT5G56100,AT5G56100,5,1,protein_coding,na
AT5G09320,VPS9B,5,-1,protein_coding,na
AT1G33560,ADR1,1,1,protein_coding,na
AT5G56970,CKX3,5,-1,protein_coding,na
AT1G01250,ERF023,1,-1,transcription_factor,AP2-EREBP
AT3G53140,AT3G53140,3,1,protein_coding,na
AT4G34940,ARO1,4,1,protein_coding,na
AT1G10747,ESF1.1,1,1,protein_coding,na
AT5G53910,AT5G53910,5,1,transcription_factor,C3H
AT5G59910,HTB4,5,1,protein_coding,na
AT2G03840,TET13,2,1,protein_coding,na
AT3G19615,AT3G19615,3,-1,protein_coding,na
AT4G16024,AT4G16024,4,-1,protein_coding,na
AT1G73940,AT1G73940,1,-1,protein_coding,na
AT1G26795,AT1G26795,1,1,protein_coding,na
AT1G10190,AT1G10190,1,-1,protein_coding,na
AT4G19420,AT4G19420,4,-1,protein_coding,na
AT5G53430,ATX5,5,1,protein_coding,na
AT1G05880,ARI12,1,1,protein_coding,na
AT1G79470,IMPDH,1,-1,protein_coding,na
AT1G61460,AT1G61460,1,-1,protein_coding,na
AT5G11630,AT5G11630,5,1,protein_coding,na
AT2G06960,AT2G06960,2,-1,protein_coding,na
AT5G64816,AT5G64816,5,1,protein_coding,na
AT5G62090,SLK2,5,-1,protein_coding,na
AT3G11310,AT3G11310,3,-1,protein_coding,na
AT2G43620,AT2G43620,2,-1,protein_coding,na
AT5G64970,AT5G64970,5,-1,protein_coding,na
AT5G24960,CYP71A14,5,-1,protein_coding,na
AT3G63530,BB,3,-1,transcription_factor,C3H
AT5G61090,AT5G61090,5,-1,protein_coding,na
AT1G74680,AT1G74680,1,1,protein_coding,na
AT4G19006,AT4G19006,4,-1,protein_coding,na
AT2G18170,MPK7,2,-1,protein_coding,na
AT5G24810,AT5G24810,5,-1,protein_coding,na
AT2G11851,AT2G11851,2,1,protein_coding,na
AT5G66816,CEP6,5,1,protein_coding,na
AT3G14395,AT3G14395,3,1,protein_coding,na
AT3G16750,AT3G16750,3,-1,protein_coding,na
AT3G02180,SP1L3,3,1,protein_coding,na
AT3G63093,AT3G63093,3,-1,protein_coding,na
AT1G68270,AEE22,1,-1,protein_coding,na
AT3G32410,AT3G32410,3,-1,protein_coding,na
AT1G65032,AT1G65032,1,-1,protein_coding,na
AT4G05310,AT4G05310,4,1,protein_coding,na
AT5G65360,HTR1,5,-1,protein_coding,na
AT5G55880,AT5G55880,5,-1,protein_coding,na
AT3G48360,BT2,3,-1,protein_coding,na
AT3G48310,CYP71A22,3,1,protein_coding,na
AT5G59390,AT5G59390,5,1,protein_coding,na
AT4G28490,RLK5,4,1,protein_coding,na
AT3G61290,AT3G61290,3,1,protein_coding,na
AT5G22690,AT5G22690,5,1,protein_coding,na
AT1G02310,MAN1,1,-1,protein_coding,na
AT1G29840,AT1G29840,1,-1,protein_coding,na
AT5G06300,LOG7,5,-1,protein_coding,na
AT1G25083,AT1G25083,1,-1,protein_coding,na
AT5G03860,MLS,5,-1,protein_coding,na
AT2G07702,AT2G07702,2,1,protein_coding,na
AT3G50440,MES10,3,-1,protein_coding,na
AT5G25510,B'KAPPA,5,-1,protein_coding,na
AT3G04550,RAF1.2,3,1,protein_coding,na
AT5G51210,OL3,5,1,protein_coding,na
AT3G45170,GATA14,3,1,transcription_factor,C2C2-Gata
AT5G01290,AT5G01290,5,1,protein_coding,na
AT1G68100,IAR1,1,1,protein_coding,na
AT4G15640,AT4G15640,4,-1,protein_coding,na
AT2G04220,AT2G04220,2,1,protein_coding,na
AT1G21870,GONST5,1,1,protein_coding,na
AT2G34430,LHB1B1,2,1,protein_coding,na
AT1G13980,GN,1,1,protein_coding,na
AT2G41420,WIH2,2,-1,protein_coding,na
AT4G39795,AT4G39795,4,1,protein_coding,na
AT1G68810,BHLH30,1,1,transcription_factor,bHLH
AT3G54850,PUB14,3,1,protein_coding,na
AT4G17170,RABB1C,4,-1,protein_coding,na
AT5G44790,RAN1,5,-1,protein_coding,na
ATMG00130,ORF121A,Mt,1,protein_coding,na
AT1G18720,AT1G18720,1,-1,protein_coding,na
AT2G05520,GRP3,2,1,protein_coding,na
AT1G76540,CDKB2-1,1,-1,protein_coding,na
AT3G13650,DIR7,3,1,protein_coding,na
AT2G32350,AT2G32350,2,1,protein_coding,na
AT1G23120,AT1G23120,1,1,protein_coding,na
AT5G38570,AT5G38570,5,-1,protein_coding,na
AT1G29330,ERD2A,1,-1,protein_coding,na
AT2G45240,MAP1A,2,1,protein_coding,na
AT1G55770,AT1G55770,1,-1,protein_coding,na
AT1G53290,B3GALT14,1,1,protein_coding,na
AT3G59540,RPL38B,3,-1,protein_coding,na
AT1G76320,FRS4,1,1,protein_coding,na
AT1G23840,AT1G23840,1,-1,protein_coding,na
AT3G48230,AT3G48230,3,1,protein_coding,na
AT5G42580,CYP705A12,5,-1,protein_coding,na
AT5G38770,GDU7,5,1,protein_coding,na
AT5G19430,AT5G19430,5,1,transcription_factor,C3H
AT3G23430,PHO1,3,-1,protein_coding,na
AT1G79930,HSP70-14,1,-1,protein_coding,na
AT5G51270,AT5G51270,5,-1,protein_coding,na
AT3G01311,AT3G01311,3,-1,protein_coding,na
AT2G19690,PLA2-BETA,2,1,protein_coding,na
AT5G16350,AT5G16350,5,1,protein_coding,na
AT5G04045,AT5G04045,5,1,protein_coding,na
AT1G52380,NUP50A,1,1,protein_coding,na
AT4G24790,AT4G24790,4,1,protein_coding,na
AT4G26090,RPS2,4,1,protein_coding,na
AT5G27140,NOP5-3,5,1,protein_coding,na
AT2G35920,AT2G35920,2,1,protein_coding,na
AT4G14910,HISN5B,4,-1,protein_coding,na
AT1G60710,ATB2,1,-1,protein_coding,na
AT4G29660,EMB2752,4,-1,protein_coding,na
AT2G41220,GLU2,2,1,protein_coding,na
AT5G37230,AT5G37230,5,1,protein_coding,na
AT4G21630,SBT3.14,4,-1,protein_coding,na
AT3G04060,anac046,3,-1,transcription_factor,NAC
AT5G43560,AT5G43560,5,1,protein_coding,na
AT2G23430,KRP1,2,-1,protein_coding,na
AT2G38230,PDX11,2,1,protein_coding,na
AT2G05180,CYP705A6,2,1,protein_coding,na
AT4G34160,CYCD3-1,4,1,protein_coding,na
AT4G19910,AT4G19910,4,-1,protein_coding,na
AT5G04000,AT5G04000,5,-1,protein_coding,na
AT1G48110,ECT7,1,-1,protein_coding,na
AT4G01883,AT4G01883,4,1,protein_coding,na
AT3G50060,MYB77,3,-1,transcription_factor,MYB
AT4G03298,AT4G03298,4,1,protein_coding,na
AT3G53420,PIP2-1,3,-1,protein_coding,na
AT1G53710,AT1G53710,1,-1,protein_coding,na
AT1G24880,AT1G24880,1,1,protein_coding,na
AT5G36970,NHL25,5,-1,protein_coding,na
AT1G21690,EMB1968,1,1,protein_coding,na
AT5G52260,AtMYB19,5,1,transcription_factor,MYB
AT3G13790,CWINV1,3,-1,protein_coding,na
AT1G34830,AT1G34830,1,-1,protein_coding,na
AT1G45207,AT1G45207,1,-1,protein_coding,na
AT3G18720,AT3G18720,3,-1,protein_coding,na
AT4G39980,DHS1,4,1,protein_coding,na
AT1G28305,AT1G28305,1,-1,protein_coding,na
AT1G02190,AT1G02190,1,1,protein_coding,na
AT3G51310,VPS35C,3,-1,protein_coding,na
AT4G29670,ACHT2,4,-1,protein_coding,na
AT1G05010,ACO4,1,-1,protein_coding,na
AT3G44620,AT3G44620,3,1,protein_coding,na
AT3G08580,AAC1,3,-1,protein_coding,na
AT2G21640,AT2G21640,2,1,protein_coding,na
AT5G57567,AT5G57567,5,-1,protein_coding,na
AT3G23685,AT3G23685,3,1,protein_coding,na
AT1G13940,AT1G13940,1,-1,protein_coding,na
AT3G15170,NAC054,3,1,transcription_factor,NAC
AT3G47340,ASN1,3,-1,protein_coding,na
AT4G31250,AT4G31250,4,-1,protein_coding,na
AT3G50700,IDD2,3,1,transcription_factor,C2H2
AT3G09180,MED27,3,1,protein_coding,na
AT2G25530,AT2G25530,2,1,protein_coding,na
AT3G46230,HSP17.4A,3,-1,protein_coding,na
AT2G27960,CKS1,2,-1,protein_coding,na
AT3G18370,SYTF,3,1,protein_coding,na
AT4G24770,CP31A,4,-1,protein_coding,na
AT2G29730,UGT71D1,2,1,protein_coding,na
AT5G46310,AT5G46310,5,1,protein_coding,na
AT3G04080,APY1,3,-1,protein_coding,na
AT5G25040,AT5G25040,5,1,protein_coding,na
AT1G13970,AT1G13970,1,-1,protein_coding,na
AT3G21990,CRRSP29,3,1,protein_coding,na
